,name,sector,industry,country,mktCap,fullTimeEmployees
CXI.TO,CURRENCY EXCHANGE INTERNATIONAL,Financial Services,Capital Markets,United States,90091456,194
CYB.TO,error,,,,,
CYBR.TO,EVOLVE CYBER SECURITY INDEX HGD,,,,,
CYBR.B.TO,error,,,,,
CYBR.U.TO,error,,,,,
CYH.TO,ISHARES GLOBAL MONTHLY DIVIDEND,,,,,
D.UN.TO,error,,,,,
DANC.TO,DESJARDINS LNG SHRT EQTY MKT NT,,,,,
DBO.TO,error,,,,,
DC.A.TO,error,,,,,
DC.PR.B.TO,error,,,,,
DC.PR.D.TO,error,,,,,
DCBO.TO,DOCEBO INC,Technology,Software—Application,Canada,2131675776,488
DCC.TO,DESJARDINS 1TO5 YR LAD CDN CORP,,,,,
DCG.TO,DESJARDINS 1TO5 YR LAD CDN GOVT,,,,,
DCM.TO,error,,,,,
DCP.TO,DESJARDINS CDN PREF SHARE IDX E,,,,,
DCS.TO,DESJARDINS CDN SHORT TERM BD ID,,,,,
DCU.TO,DESJARDINS CDN UNIVERSE BOND IN,,,,,
DF.TO,error,,,,,
DF.PR.A.TO,error,,,,,
DFC.TO,DESJARDINS CDA MULTIFACTOR CTRL,,,,,
DFD.TO,DESJARDINS DEV XUS XCDA MLTIFAC,,,,,
DFE.TO,DESJARDINS EMG MKTS MF CTRL VOL,,,,,
DFN.TO,error,,,,,
DFN.PR.A.TO,error,,,,,
DFU.TO,DESJARDINS USA MULTIFACTOR CTRL,,,,,
DGR.TO,CI WISDOMTREE US QTY DIV GWTH I,,,,,
DGR.B.TO,error,,,,,
DGRC.TO,CI WISDOMTREE CDN QLTY DIV GRTH,,,,,
DGS.TO,error,,,,,
DGS.PR.A.TO,error,,,,,
DIAM.TO,error,,,,,
DII.A.TO,error,,,,,
DII.B.TO,error,,,,,
DIR.UN.TO,error,,,,,
DISC.TO,BMO GLB CONSUMER DISC HGD TO CA,,,,,
DIV.TO,DIVERSIFIED ROYALTY CORP,Industrials,Conglomerates,Canada,302969984,38
DIV.DB.TO,error,,,,,
DIVS.TO,EVOLVE ACTIVE CDN PREF SHARE FU,,,,,
DLR.TO,HORIZONS US DOLLAR CURRENCY ETF,,,,,
DLR.U.TO,error,,,,,
DML.TO,DENISON MINES CORP.,Energy,Uranium,Canada,1054055680,
DN.TO,error,,,,,
DN.DB.TO,error,,,,,
DN.WT.A.TO,error,,,,,
DND.TO,DYE AND DURHAM LIMITED,Technology,Software—Infrastructure,Canada,2943471360,
DNG.TO,DYNACOR GOLD MINES INC,Basic Materials,Gold,Canada,94138448,390
DNT.TO,error,,,,,
DOL.TO,DOLLARAMA INC,Consumer Defensive,Discount Stores,Canada,17772036096,
DOO.TO,BRP INC,Consumer Cyclical,Recreational Vehicles,Canada,9474179072,14500
DPM.TO,DUNDEE PRECIOUS METALS INC.,Basic Materials,Gold,Canada,1606363520,
DQD.TO,CI WISDOMTREE US QTY DIV GTH VA,,,,,
DQI.TO,CI WISDOMTREE INT QTY DIV GTH V,,,,,
DR.TO,MEDICAL FACILITIES CORP,Healthcare,Medical Care Facilities,Canada,227387056,
DRA.UN.TO,error,,,,,
DRCU.TO,DESJARDINS RI ACTIVE CDN BND LO,,,,,
DRFC.TO,DESJARDINS RI CDA MULTI LOW CO2,,,,,
DRFD.TO,DESJARDINS RI DEV EX USA EX CDA,,,,,
DRFG.TO,DESJARDINS GBL FOSSIL FUEL RES ,,,,,
DRFU.TO,DESJARDINS RI USA MULTI LOW CO2,,,,,
DRM.TO,DREAM UNLIMITED CORP,Real Estate,Real Estate—Development,Canada,1032122880,
DRMC.TO,DESJARDINS RI CDA LOW CO2 INDEX,,,,,
DRMD.TO,DESJARDINS RI DEV EXUSA EXCA LO,,,,,
DRMU.TO,DESJARDINS RI USA LOW CO2 INDEX,,,,,
DRT.TO,DIRTT ENVIRONMENTAL SOLUTIONS L,Industrials,Engineering & Construction,Canada,355661856,993
DRX.TO,error,,,,,
DS.TO,error,,,,,
DSG.TO,DESCARTES SYS,Technology,Software—Application,Canada,6645374464,
DXB.TO,DYNAMIC ACTIVE TACTICAL BOND ET,,,,,
DXC.TO,DYNAMIC ACTIVE CANADIAN DIVIDEN,,,,,
DXF.TO,DYNAMIC ACTIVE GLOBAL FIN SERVI,,,,,
DXG.TO,DYNAMIC ACTIVE GLOBAL DIVIDEND ,,,,,
DXM.TO,CI FA MORNINGSTAR CDA DIV TGT 3,,,,,
DXN.TO,DYNAMIC ACTIVE GLOBAL INFRASTRU,,,,,
DXO.TO,DYNAMIC ACTIVE CROSSOVER BOND E,,,,,
DXP.TO,DYNAMIC ACTIVE PREFERRED SHARES,,,,,
DXT.TO,DEXTERRA GROUP INC,Industrials,Engineering & Construction,Canada,389862720,6063
DXU.TO,DYNAMIC ACTIVE US DIVIDEND ETF,,,,,
DXV.TO,DYNAMIC ACTIVE INVST GRD FLTING,,,,,
DXW.TO,DYNAMIC ACTIVE INTL DIVIDEND ET,,,,,
DXZ.TO,DYNAMIC ACTIVE US MID CAP ETF,,,,,
DYA.TO,DYNACERT INC,Industrials,Specialty Industrial Machinery,Canada,184549280,42
DYA.WT.TO,error,,,,,
E.TO,error,,,,,
EARN.TO,EVOLVE ACTIVE GLOBAL FIXED INCO,,,,,
ECN.TO,ECN CAPITAL CORP,Financial Services,Credit Services,United States,2015009536,600
ECN.DB.TO,error,,,,,
ECN.PR.A.TO,error,,,,,
ECN.PR.C.TO,error,,,,,
ECO.TO,ECOSYNTHETIX INC,Basic Materials,Specialty Chemicals,Canada,259417408,25
EDGE.TO,EVOLVE INNOVATION INDEX FUND,,,,,
EDGF.TO,BROMPTON EUROPEAN DIV GROWTH ET,,,,,
EDR.TO,ENDEAVOUR SILVER CORP.,Basic Materials,Silver,Canada,1061022272,1115
EDT.TO,error,,,,,
EDV.TO,ENDEAVOUR MINING CORP,Basic Materials,Gold,United Kingdom,6461986816,
EFH.TO,error,,,,,
EFL.TO,error,,,,,
EFN.TO,ELEMENT FLEET MANAGEMENT CORP,Industrials,Rental & Leasing Services,Canada,6572139520,2500
EFN.DB.B.TO,error,,,,,
EFN.PR.A.TO,error,,,,,
EFN.PR.C.TO,error,,,,,
EFN.PR.E.TO,error,,,,,
EFN.PR.I.TO,error,,,,,
EFR.TO,ENERGY FUELS INC.,Energy,Uranium,United States,957838528,94
EFR.WT.TO,error,,,,,
EFX.TO,ENERFLEX LTD,Energy,Oil & Gas Equipment & Services,Canada,735366144,2000
EGIF.TO,EXEMPLAR GROWTH AND INCOME FUND,,,,,
EGLX.TO,ENTHUSIAST GAMING HOLDINGS INC,Communication Services,Electronic Gaming & Multimedia,Canada,1212190080,
EHE.TO,CI WISDOMTREE EUROPE HEDGED EQT,,,,,
EHE.B.TO,error,,,,,
EIF.TO,EXCHANGE INCOME CORPORATION,Industrials,Airlines,Canada,1448234752,
EIF.DB.H.TO,error,,,,,
EIF.DB.I.TO,error,,,,,
EIF.DB.J.TO,error,,,,,
EIF.DB.K.TO,error,,,,,
EIT.PR.A.TO,error,,,,,
EIT.PR.B.TO,error,,,,,
EIT.UN.TO,error,,,,,
ELD.TO,ELDORADO GOLD CORPORATION,Basic Materials,Gold,Canada,2196247552,
ELEF.TO,error,,,,,
ELF.TO,error,,,,,
ELF.PR.F.TO,error,,,,,
ELF.PR.G.TO,error,,,,,
ELF.PR.H.TO,error,,,,,
ELR.TO,EASTERN PLATINUM LIMITED,Basic Materials,Other Precious Metals & Mining,Canada,48791552,
ELV.TO,INVESCO SP EMG MKTS LOW VOL IDX,,,,,
EMA.TO,EMERA INCORPORATED,Utilities,Utilities—Regulated Electric,Canada,14151647232,
EMA.PR.A.TO,error,,,,,
EMA.PR.B.TO,error,,,,,
EMA.PR.C.TO,error,,,,,
EMA.PR.E.TO,error,,,,,
EMA.PR.F.TO,error,,,,,
EMA.PR.H.TO,error,,,,,
EML.PR.A.TO,error,,,,,
EMP.A.TO,error,,,,,
EMV.B.TO,error,,,,,
ENB.TO,ENBRIDGE INC,Energy,Oil & Gas Midstream,Canada,96031326208,11200
ENB.PF.A.TO,error,,,,,
ENB.PF.C.TO,error,,,,,
ENB.PF.E.TO,error,,,,,
ENB.PF.G.TO,error,,,,,
ENB.PF.I.TO,error,,,,,
ENB.PF.K.TO,error,,,,,
ENB.PF.U.TO,error,,,,,
ENB.PF.V.TO,error,,,,,
ENB.PR.A.TO,error,,,,,
ENB.PR.B.TO,error,,,,,
ENB.PR.C.TO,error,,,,,
ENB.PR.D.TO,error,,,,,
ENB.PR.F.TO,error,,,,,
ENB.PR.H.TO,error,,,,,
ENB.PR.J.TO,error,,,,,
ENB.PR.N.TO,error,,,,,
ENB.PR.P.TO,error,,,,,
ENB.PR.T.TO,error,,,,,
ENB.PR.U.TO,error,,,,,
ENB.PR.V.TO,error,,,,,
ENB.PR.Y.TO,error,,,,,
ENGH.TO,ENGHOUSE SYSTEMS LIMITED,Technology,Software—Application,Canada,3230389248,1763
ENI.UN.TO,error,,,,,
ENS.TO,error,,,,,
ENS.PR.A.TO,error,,,,,
EOX.TO,error,,,,,
EQB.TO,EQUITABLE GROUP INC,Financial Services,Mortgage Finance,Canada,2251173632,925
EQB.PR.C.TO,error,,,,,
EQL.TO,INVESCO SP 500 EQL WEIGHT IDX E,,,,,
EQL.F.TO,error,,,,,
EQL.U.TO,error,,,,,
EQX.TO,EQUINOX GOLD CORP,Basic Materials,Gold,Canada,2959297024,
EQX.WT.TO,error,,,,,
ERD.TO,ERDENE RESOURCE DEVELOPMENT COR,Basic Materials,Other Industrial Metals & Mining,Canada,92615248,
ERE.UN.TO,error,,,,,
ERF.TO,ENERPLUS CORPORATION,Energy,Oil & Gas E&P,Canada,1471042304,360
ERO.TO,ERO COPPER CORP,Basic Materials,Copper,Canada,2132830592,2457
ESG.TO,INVESCO SP 500 ESG INDEX ETF,,,,,
ESG.F.TO,error,,,,,
ESGA.TO,BMO MSCI CANADA ESG LEADERS IND,,,,,
ESGB.TO,BMO ESG CORPORATE BOND INDEX ET,,,,,
ESGC.TO,INVESCO SP TSX COMPOSITE ESG IN,,,,,
ESGE.TO,BMO MSCI EAFE ESG LEADERS INDEX,,,,,
ESGF.TO,BMO ESG US CORP BND HDGD TO CAD,,,,,
ESGG.TO,BMO MSCI GLOBAL ESG LEADERS IND,,,,,
ESGY.TO,BMO MSCI USA ESG LEADERS INDEX ,,,,,
ESI.TO,ENSIGN ENERGY SERVICES INC.,Energy,Oil & Gas Drilling,Canada,184324480,2930
ESM.TO,EURO SUN MINING INC,Basic Materials,Gold,Canada,62807872,
ESN.TO,error,,,,,
ET.TO,EVERTZ TECHNOLOGIES LIMITED,Technology,Communication Equipment,Canada,1176305408,
ETG.TO,error,,,,,
ETHI.TO,HORIZONS GLOBAL SUSTAIN LEADERS,,,,,
ETP.TO,FIRST TRUST GLOBAL RISK MANAGED,,,,,
ETX.TO,error,,,,,
EUR.TO,FIRST TRUST ALPHADEX EURO DIV I,,,,,
EVT.TO,error,,,,,
EXE.TO,EXTENDICARE INC,Healthcare,Medical Care Facilities,Canada,699300416,23000
EXE.DB.C.TO,error,,,,,
EXF.TO,EXFO INC,Technology,Communication Equipment,Canada,261986224,1814
EXN.TO,EXCELLON RESOURCES INC.,Basic Materials,Other Industrial Metals & Mining,Canada,106827928,
EXN.WT.TO,error,,,,,
FAF.TO,FIRE AND FLOWER HOLDINGS CORP,Healthcare,Pharmaceutical Retailers,Canada,369972992,
FAH.U.TO,error,,,,,
FAI.TO,CI ACTIVE UTILITY INFRASTRUCTUR,,,,,
FAO.TO,CI ACTIVE CREDIT ETF,,,,,
FAP.TO,error,,,,,
FAR.TO,error,,,,,
FBE.TO,CI FA CANADIAN BUYBACK INDEX ET,,,,,
FBU.TO,CI FA US BUYBACK INDEX ETF,,,,,
FC.TO,FIRM CAPITAL MORTGAGE INV. CORP,Financial Services,Mortgage Finance,Canada,448460128,
FC.DB.E.TO,error,,,,,
FC.DB.F.TO,error,,,,,
FC.DB.G.TO,error,,,,,
FC.DB.H.TO,error,,,,,
FC.DB.I.TO,error,,,,,
FC.DB.J.TO,error,,,,,
FCCB.TO,FIDELITY SYSTEMATIC CDN BOND IN,,,,,
FCCD.TO,FIDELITY CDN HIGH DIV INDEX ETF,,,,,
FCCL.TO,FIDELITY CANADIAN LOW VOL INDEX,,,,,
FCCM.TO,FIDELITY CANADIAN MOMENTUM INDE,,,,,
FCCQ.TO,FIDELITY CANADIAN HIGH QUALITY ,,,,,
FCCV.TO,FIDELITY CANADIAN VALUE INDEX E,,,,,
FCGB.TO,FIDELITY GLOBAL CORE PLUS BOND ,,,,,
FCGI.TO,FIDELITY GLBL MONTHLY HIGH INCO,,,,,
FCHH.TO,FIDELITY SYSTEMATIC US HI YLD B,,,,,
FCHY.TO,FIDELITY SYSTEMATIC US HIGH YLD,,,,,
FCID.TO,FIDELITY INTL HIGH DIVIDEND IND,,,,,
FCIG.TO,FIDELITY GLOBAL INVESTMENT GRAD,,,,,
FCIL.TO,FIDELITY INTL LOW VOL INDEX ETF,,,,,
FCIM.TO,FIDELITY INTERNATIONAL MOMENTUM,,,,,
FCIQ.TO,FIDELITY INTL HIGH QUALITY INDE,,,,,
FCIV.TO,FIDELITY INTERNATIONAL VALUE IN,,,,,
FCLH.TO,FIDELITY US LOW VOL CUR NTRL IN,,,,,
FCMH.TO,FIDELITY US MOMENTUM CUR NEUT I,,,,,
FCMI.TO,FIDELITY CDN MONTHLY HIGH INCOM,,,,,
FCMO.TO,FIDELITY US MOMENTUM INDEX ETF,,,,,
FCQH.TO,FIDELITY US HIGH QLTY CUR NTRL ,,,,,
FCR.UN.TO,error,,,,,
FCRH.TO,FIDELITY US DIV RISING RATES CU,,,,,
FCRR.TO,FIDELITY US DIV FOR RISING RATE,,,,,
FCSB.TO,FIDELITY CANADIAN SHORT TERM CO,,,,,
FCU.TO,FISSION URANIUM CORP,Energy,Uranium,Canada,398621280,11
FCUD.TO,FIDELITY US HIGH DIV INDEX ETF,,,,,
FCUH.TO,FIDELITY US HIGH DIV CUR NEU ID,,,,,
FCUL.TO,FIDELITY US LOW VOL INDEX ETF,,,,,
FCUQ.TO,FIDELITY US HIGH QUALITY INDEX ,,,,,
FCUV.TO,FIDELITY US VALUE INDEX ETF,,,,,
FCVH.TO,FIDELITY US VALUE CURRENCY NEUT,,,,,
FDE.TO,FIRST TRUST ALPHADEX EMG MKT DI,,,,,
FDV.TO,CI ACTIVE CDN DIVIDEND ETF,,,,,
FEBB.F.TO,error,,,,,
FEC.TO,FRONTERA ENERGY CORPORATION,Energy,Oil & Gas E&P,Canada,615986432,1092
FF.TO,FIRST MINING GOLD CORP,Basic Materials,Gold,Canada,233567360,21
FFH.TO,FAIRFAX FINANCIAL HOLDINGS LTD.,Financial Services,Insurance—Property & Casualty,Canada,15047873536,15196
FFH.PR.C.TO,error,,,,,
FFH.PR.D.TO,error,,,,,
FFH.PR.E.TO,error,,,,,
FFH.PR.F.TO,error,,,,,
FFH.PR.G.TO,error,,,,,
FFH.PR.H.TO,error,,,,,
FFH.PR.I.TO,error,,,,,
FFH.PR.J.TO,error,,,,,
FFH.PR.K.TO,error,,,,,
FFH.PR.M.TO,error,,,,,
FFH.U.TO,error,,,,,
FFI.UN.TO,error,,,,,
FFN.TO,error,,,,,
FFN.PR.A.TO,error,,,,,
FGB.TO,CI SHORT TERM GOVT BOND CLASS E,,,,,
FGGE.TO,FRANKLIN GLOBAL GROWTH ACTIVE E,,,,,
FGO.TO,CI ENHANCED GOVT BOND ETF,,,,,
FGO.U.TO,error,,,,,
FHB.TO,CI FA EUROPEAN BANK ETF,,,,,
FHC.TO,FIRST TRUST ALPHADEX US CONSMR ,,,,,
FHC.F.TO,error,,,,,
FHD.TO,FIRST TRUST ALPHADEX US CNSMR D,,,,,
FHE.TO,FIRST TRUST ALPHADEX US ENERGY ,,,,,
FHF.TO,FIRST TRUST ALPHADEX US FINANCI,,,,,
FHG.TO,FIRST TRUST ALPHADEX US INDUSTR,,,,,
FHH.TO,FIRST TRUST ALPHADEX US HEALTH ,,,,,
FHH.F.TO,error,,,,,
FHI.TO,CI HLTH CARE GIANT COV CALL ETF,,,,,
FHI.B.TO,error,,,,,
FHM.TO,FIRST TRUST ALPHADEX US MATERIA,,,,,
FHQ.TO,FIRST TRUST ALPHADEX US TECHNOL,,,,,
FIE.TO,ISHARES CDN FIN MTHLY INCOME ET,,,,,
FIG.TO,CI INVESTMENT GRADE BOND ETF,,,,,
FIG.U.TO,error,,,,,
FIH.U.TO,error,,,,,
FINT.TO,FIRST TRUST INTL CAPITAL STRENG,,,,,
FIRE.TO,THE SUPREME CANNABIS COMPANY IN,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,271834560,400
FIRE.DB.TO,error,,,,,
FLAM.TO,FRANKLIN FTSE US INDEX ETF,,,,,
FLB.TO,CI FA LONG DUR FIXED INC ETF,,,,,
FLBA.TO,error,,,,,
FLCD.TO,FRANKLIN FTSE CANADA ALL CAP IN,,,,,
FLCI.TO,FRANKLIN LIBERTY CDN INVEST GRD,,,,,
FLCP.TO,error,,,,,
FLDM.TO,FRANKLIN LIBERTYQT INTL EQT IND,,,,,
FLEM.TO,FRANKLIN LIBERTYQT EMERGING MKT,,,,,
FLGA.TO,error,,,,,
FLGD.TO,error,,,,,
FLI.TO,error,,,,,
FLJA.TO,error,,,,,
FLOT.TO,PURPOSE FLOATING RATE INCOME FU,,,,,
FLOT.U.TO,error,,,,,
FLRM.TO,FRANKLIN LIBERTY RISK MNGD CDN ,,,,,
FLSD.TO,error,,,,,
FLUI.TO,FRANKLIN LIBERTY US INVEST GRD ,,,,,
FLUR.TO,FRANKLIN FTSE EUROPE EX UK INDE,,,,,
FLUS.TO,FRANKLIN LIBERTYQT US EQT INDEX,,,,,
FM.TO,FIRST QUANTUM MINERALS LTD,Basic Materials,Copper,Canada,19494694912,
FN.TO,FIRST NATIONAL FINANCIAL CORP.,Financial Services,Mortgage Finance,Canada,3091919104,1340
FN.PR.A.TO,error,,,,,
FN.PR.B.TO,error,,,,,
FNV.TO,error,,,,,
FOOD.TO,GOODFOOD MARKET CORP,,,,575964352,
FOOD.DB.TO,error,,,,,
FOUR.TO,delisted,,,,,
FPR.TO,error,,,,,
FQC.TO,error,,,,,
FR.TO,delisted,,,,,
FRII.TO,error,,,,,
FRL.UN.TO,error,,,,,
FRU.TO,FREEHOLD ROYALTIES LTD.,Energy,Oil & Gas E&P,Canada,1058051776,
FRX.TO,FENNEC PHARMACEUTICALS INC,Healthcare,Biotechnology,United States,199962304,9
FSB.TO,CI ENHANCED SH DUR BOND FUND,,,,,
FSB.U.TO,error,,,,,
FSF.TO,CI GLOBAL FINANCIAL SECTOR ETF,,,,,
FSL.TO,FIRST TRUST SENIOR LOAN ETF,,,,,
FSL.A.TO,error,,,,,
FSR.TO,FIRST TRUST DW US SCTR RTN IDX ,,,,,
FST.TO,FIRST TRUST CDN CAPITAL STRENGT,,,,,
FST.A.TO,error,,,,,
FSV.TO,FIRSTSERVICE CORPORATION,Real Estate,Real Estate Services,Canada,8747843584,24000
FSY.TO,error,,,,,
FSZ.TO,FIERA CAPITAL CORP,Financial Services,Asset Management,Canada,1131497856,840
FSZ.DB.TO,error,,,,,
FSZ.DB.A.TO,error,,,,,
FT.TO,error,,,,,
FTB.TO,FIRST TRUST TACTICAL BOND INDEX,,,,,
FTG.TO,FIRAN TECHNOLOGY GROUP CORP.,Industrials,Aerospace & Defense,Canada,53390816,486
FTN.TO,error,,,,,
FTN.PR.A.TO,error,,,,,
FTS.TO,FORTIS INC,Utilities,Utilities—Regulated Electric,Canada,25714997248,8961
FTS.PR.F.TO,error,,,,,
FTS.PR.G.TO,error,,,,,
FTS.PR.H.TO,error,,,,,
FTS.PR.I.TO,error,,,,,
FTS.PR.J.TO,error,,,,,
FTS.PR.K.TO,error,,,,,
FTS.PR.M.TO,error,,,,,
FTT.TO,FINNING INTL,Industrials,Industrial Distribution,Canada,5185803264,
FTU.TO,error,,,,,
FTU.PR.B.TO,error,,,,,
FUD.TO,FIRST TRUST VALUE LINE DIV IDX ,,,,,
FUD.A.TO,error,,,,,
FURY.TO,FURY GOLD MINES LIMITED,Basic Materials,Other Industrial Metals & Mining,Canada,180287552,
FVI.TO,FORTUNA SILVER MINES INC,Basic Materials,Silver,Canada,1363050368,
FVI.DB.U.TO,error,,,,,
FVL.TO,error,,,,,
FXC.TO,error,,,,,
FXC.WT.TO,error,,,,,
FXM.TO,error,,,,,
GATO.TO,GATOS SILVER INC,Basic Materials,Other Precious Metals & Mining,United States,843880896,21
GAU.TO,GALIANO GOLD INC,Basic Materials,Gold,Canada,354809568,
GBAL.TO,error,,,,,
GBT.TO,delisted,,,,,
GC.TO,GREAT CANADIAN GAMING CORPORATI,Consumer Cyclical,Gambling,Canada,2486305280,7900
GC.DB.TO,error,,,,,
GCG.TO,error,,,,,
GCG.A.TO,error,,,,,
GCL.TO,error,,,,,
GCL.DB.A.TO,error,,,,,
GCM.TO,GRAN COLOMBIA GOLD CORP.,Basic Materials,Gold,Canada,314278624,1803
GCM.NT.U.TO,error,,,,,
GCM.WT.B.TO,error,,,,,
GCNS.TO,iSHARES ESG CONSERVATIVE BALANC,,,,,
GCT.C.TO,error,,,,,
GDC.TO,delisted,,,,,
GDEP.TO,GUARDIAN DIRECTED EQUITY PATH E,,,,,
GDEP.B.TO,error,,,,,
GDG.UN.TO,error,,,,,
GDI.TO,GDI INTEGRATED FACILITY SERVICE,Industrials,Specialty Business Services,Canada,1318715520,
GDL.TO,GOODFELLOW INC,Basic Materials,Lumber & Wood Production,Canada,94188048,673
GDPY.TO,GUARDIAN DIRECTED PREMIUM YIELD,,,,,
GDPY.B.TO,error,,,,,
GDV.TO,error,,,,,
GDV.PR.A.TO,error,,,,,
GEC.UN.TO,error,,,,,
GEI.TO,delisted,,,,,
GEI.DB.TO,error,,,,,
GENM.TO,GENERATION MINING LIMITED,Basic Materials,Other Industrial Metals & Mining,Canada,119489048,
GEO.TO,GEODRILL LIMITED,Basic Materials,Other Industrial Metals & Mining,Isle of Man,79756376,
GEQT.TO,iSHARES ESG EQUITY ETF,,,,,
GFL.TO,GFL ENVIRONMENTAL INC,Industrials,Waste Management,Canada,13209480192,15475
GGA.TO,error,,,,,
GGD.TO,GOGOLD RESOURCES INC,Basic Materials,Other Precious Metals & Mining,Canada,688476352,
GGRO.TO,iSHARES ESG GROWTH ETF,,,,,
GH.TO,GAMEHOST INC.,Consumer Cyclical,Resorts & Casinos,Canada,165430000,50
GIB.A.TO,error,,,,,
GIGR.TO,GUARDIAN i3 GLOBAL REIT ETF,,,,,
GIGR.B.TO,error,,,,,
GIL.TO,GILDAN ACTIVEWEAR INC.,Consumer Cyclical,Apparel Manufacturing,Canada,8464725504,44000
GIQG.TO,GUARDIAN i3 GLOBAL QUALITY GROW,,,,,
GIQG.B.TO,error,,,,,
GIQU.TO,GUARDIAN i3 US QUALITY GROWTH E,,,,,
GIQU.B.TO,error,,,,,
GLG.TO,error,,,,,
GLO.TO,GLOBAL ATOMIC CORPORATION,Basic Materials,Other Industrial Metals & Mining,Canada,466355520,
GLXY.TO,GALAXY DIGITAL HOLDINGS LTD,Financial Services,Capital Markets,United States,3260655360,134
GMO.TO,"GENERAL MOLY, INC.",Basic Materials,Industrial Metals & Minerals,United States,5891879,12
GMP.TO,error,,,,,
GMP.PR.B.TO,error,,,,,
GMP.PR.C.TO,error,,,,,
GMX.TO,error,,,,,
GOLD.TO,GOLDMINING INC,Basic Materials,Gold,Canada,294536704,25
GOOS.TO,CANADA GOOSE HOLDINGS INC,Consumer Cyclical,Apparel Manufacturing,Canada,5730955776,1219
GPR.TO,GREAT PANTHER MINING LIMITED,Basic Materials,Other Industrial Metals & Mining,Canada,337316512,
GRC.TO,error,,,,,
GRT.UN.TO,error,,,,,
GSC.TO,GOLDEN STAR RESOURCES LTD,Basic Materials,Gold,Canada,468631936,
GSV.TO,GOLD STANDARD VENTURES CORP,Basic Materials,Gold,Canada,253807952,18
GSY.TO,GOEASY LTD,Financial Services,Credit Services,Canada,2152361472,
GTE.TO,GRAN TIERRA ENERGY INC.,Energy,Oil & Gas E&P,Canada,300925248,322
GTMS.TO,error,,,,,
GUD.TO,KNIGHT THERAPEUTICS INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,695325632,679
GURU.TO,GURU ORGANIC ENERGY CORP,Consumer Defensive,Packaged Foods,Canada,474964256,50
GVC.TO,GLACIER MEDIA INC,Communication Services,Publishing,Canada,62395320,
GWO.TO,GREAT-WEST LIFECO INC,Financial Services,Insurance—Life,Canada,33071816704,24500
GWO.PR.F.TO,error,,,,,
GWO.PR.G.TO,error,,,,,
GWO.PR.H.TO,error,,,,,
GWO.PR.I.TO,error,,,,,
GWO.PR.L.TO,error,,,,,
GWO.PR.M.TO,error,,,,,
GWO.PR.N.TO,error,,,,,
GWO.PR.O.TO,error,,,,,
GWO.PR.P.TO,error,,,,,
GWO.PR.Q.TO,error,,,,,
GWO.PR.R.TO,error,,,,,
GWO.PR.S.TO,error,,,,,
GWO.PR.T.TO,error,,,,,
GWR.TO,GLOBAL WATER RESOURCES INC,Utilities,Utilities—Regulated Water,United States,469696480,79
GXE.TO,GEAR ENERGY LTD,Energy,Oil & Gas E&P,Canada,127758792,
H.TO,HYDRO ONE LIMITED,Utilities,Utilities—Regulated Electric,Canada,17611626496,5950
HAB.TO,HORIZONS ACTIVE CORPORATE BOND ,,,,,
HAC.TO,HORIZONS SEASONAL ROTATION ETF,,,,,
HAD.TO,HORIZONS ACTIVE CDN BOND ETF,,,,,
HAF.TO,delisted,,,,,
HAJ.TO,HORIZONS ACTIVE EMERGING MKTS D,,,,,
HAL.TO,HORIZONS ACTIVE CDN DIVIDEND ET,,,,,
HARC.TO,HORIZONS ABS RETURN GLOBAL CURR,,,,,
HAU.TO,error,,,,,
HAZ.TO,HORIZONS ACTIVE GLOBAL DIVIDEND,,,,,
HBA.TO,HAMILTON AUSTRALIAN BANK EQL WG,,,,,
HBAL.TO,HORIZONS BALANCED TRI ETF,,,,,
HBB.TO,HORIZONS CDN SELECT UNIVERSE BO,,,,,
HBD.TO,BETAPRO GOLD BULLION 2X DAILY B,,,,,
HBF.TO,HARVEST BRAND LEADERS PLUS INC ,,,,,
HBF.B.TO,error,,,,,
HBF.U.TO,error,,,,,
HBGD.TO,HORIZONS BIG DATA HARDWARE IDX ,,,,,
HBGD.U.TO,error,,,,,
HBL.UN.TO,error,,,,,
HBLK.TO,BLOCKCHAIN TECHNOLOGIES ETF,,,,,
HBM.TO,HUDBAY MINERALS INC.,Basic Materials,Copper,Canada,2399835648,
HBP.TO,error,,,,,
HBU.TO,BETAPRO GOLD BULLION 2X DAILY B,,,,,
HCA.TO,HAMILTON CDN BANK MEAN REVERSIO,,,,,
HCAL.TO,HAMILTON ENHANCED CANADIAN BANK,,,,,
HCG.TO,HOME CAPITAL GROUP INC.,Financial Services,Mortgage Finance,Canada,1695575168,755
HCN.TO,HORIZONS CHINA HIGH DIVIDEND YI,,,,,
HCON.TO,HORIZONS CONSERVATIVE TRI ETF,,,,,
HCRE.TO,HORIZONS EQL WGHT CAN REIT INDE,,,,,
HDGE.TO,ACCELERATE ABSOLUTE RETURN HDG ,,,,,
HDI.TO,HARDWOODS DISTRIBUTION INC,Industrials,Industrial Distribution,Canada,754922944,1329
HE.TO,error,,,,,
HEA.TO,HORIZONS ENHD INCOME US EQUITY ,,,,,
HEA.U.TO,error,,,,,
HED.TO,BETAPRO SP TSX CAP ENGY 2X DLY ,,,,,
HEE.TO,HORIZONS ENHANCED INCOME ENERGY,,,,,
HEF.TO,HORIZONS ENHANCED INCOME FIN ET,,,,,
