,Daily Sharpe - 5d,Annual Sharpe - 5d,Return over 5d (%),Avg volume (5d)
APA.AX,-0.02622843812823434,-0.41636354738971504,-0.0010660980810236207,1967652.0
APC.AX,0.49984761904761904,7.934834960566513,0.06250000000000006,810104.6
APD.AX,0.009430141842743867,0.14969886086378786,0.0,107462.0
APE.AX,-0.2910061288422353,-4.619579081473051,-0.009180790960452033,562098.0
APG.AX,,,,970000.0
APH.AX,0.18161417843970443,2.883035704288599,0.02272727272727275,209671.4
API.AX,0.1513917498143671,2.4032695233343455,0.008849557522123902,527752.4
APL.AX,-0.5009904761904761,-7.952977255270954,-0.009615384615384623,390442.8
APT.AX,-3.5477891072102965,-56.319406090693896,-0.09944930353093619,2149821.6
APV.AX,-inf,-inf,0.0,643642.0
APW.AX,-0.10568846098590697,-1.6777523053071732,-0.017699115044247607,1304.0
APX.AX,-0.2579697977881784,-4.095143584278842,-0.022424242424242485,1684662.0
APZ.AX,0.1783247619309414,2.8308178360444156,0.016806722689075647,139196.4
AQC.AX,0.49997142857142857,7.936800375826161,0.3333333333333334,25602.2
AQD.AX,-inf,-inf,0.0,2990306.8
AQG.AX,,,,
AQI.AX,0.026545403807765634,0.42139522156280945,0.0,349182.6
AQR.AX,-0.11839573219344361,-1.8794739820515336,-0.0057142857142857195,69086.8
AQS.AX,-3.1490366999795105,-49.989407865367816,-0.3714285714285714,689452.4
AQX.AX,-inf,-inf,0.0,2887832.0
AQZ.AX,-0.8554057151098178,-13.579144753463664,-0.021226415094339587,153547.4
AR9.AX,-0.8659938948066002,-13.747226895350963,-0.06896551724137918,639200.6
ARA.AX,0.2999451387625812,4.7614814647712995,0.041666666666666706,18304.8
ARB.AX,0.09793435168671648,1.554659636240345,0.011816838995568643,251283.4
ARC.AX,0.29057931900390643,4.612803685337048,0.19999999999999996,186045.6
ARD.AX,-0.5000666666666667,-7.9383122337181975,-0.14285714285714296,2678777.4
ARE.AX,-0.5000190476190476,-7.937556304772179,-0.5,32057565.8
ARF.AX,-0.3829810859647382,-6.079636261824881,-0.012500000000000011,555530.2
ARG.AX,0.46380396097497517,7.362659626958945,0.029940119760479042,165553.4
ARL.AX,-0.1476934820399905,-2.3445613424579967,-0.05357142857142862,267539.2
ARM.AX,,,,
ARN.AX,0.16705420795747772,2.6519033383341206,0.05263157894736847,498112.0
ARO.AX,,,,2823638.0
ARQ.AX,,,,
ARS.AX,,,,
ARU.AX,0.22189111779499718,3.5224122949182077,0.049999999999999906,3407931.2
ARV.AX,-0.5000761904761905,-7.938463419507401,-0.12499999999999993,1518675.4
AS1.AX,-0.24901780825304198,-3.9530351559835,-0.06666666666666654,360080.6
ASB.AX,-1.0758716616692363,-17.07893315639173,-0.05490196078431361,1518128.6
ASG.AX,0.36120470104182245,5.733946868064572,0.058823529411764636,62671.2
ASH.AX,-1.194576721899056,-18.96331756879001,-0.1276595744680851,69495.8
ASIA.AX,-2.6043436725927296,-41.342674117349915,-0.08052147239263796,443675.8
ASN.AX,0.23091907231164885,3.665726629910184,0.12499999999999993,15330366.8
ASP.AX,0.08701893338859697,1.3813827426019363,0.0,2311013.8
ASQ.AX,-inf,-inf,0.0,150304.6
AST.AX,0.4377120405875086,6.94846323151895,0.017857142857142873,5567989.8
ASW.AX,0.09709687130704443,1.5413650473652958,0.011363636363636374,1521.2
ASX.AX,0.24148515942685503,3.8334580629374604,0.0179562043795621,488999.4
AT1.AX,-0.8658668396966238,-13.745209958008177,-0.07999999999999996,1215194.0
ATC.AX,-inf,-inf,0.0,3124459.6
ATEC.AX,-1.5705453323647431,-24.931634233142354,-0.05059252506836841,53855.6
ATH.AX,-0.5000380952380953,-7.937858676350587,-0.25000000000000006,10038343.6
