,14D.AX,1ST.AX,3PL.AX,4DS.AX,5GN.AX,88E.AX,8CO.AX,8IH.AX,8EC.AX,8VI.AX,9SP.AX,ACB.AX,A2B.AX,ABP.AX,ABL.AX,AEG.AX,ABT.AX,ACS.AX,ACQ.AX,ACF.AX,ACR.AX,ACW.AX,ACU.AX,AD1.AX,ADA.AX,ADH.AX,1AD.AX,ADD.AX,ABC.AX,ADR.AX,AHZ.AX,ADY.AX,ADT.AX,ADJ.AX,ABV.AX,ADX.AX,AER.AX,AEI.AX,AFL.AX,AEB.AX,AFR.AX,A1G.AX,AFT.AX,AFP.AX,AGL.AX,AGJ.AX,AGR.AX,AHL.AX,A1M.AX,AGI.AX,A40.AX,AHQ.AX,AGS.AX,AGE.AX,A4N.AX,1AG.AX,AGH.AX,3DA.AX,ABR.AX,ADN.AX,AAR.AX,AGG.AX,ADO.AX,AGX1.AX,AHX.AX,ADI.AX,ADV.AX,AGY.AX,AHK.AX,AAJ.AX,AHY.AX,AFA.AX,AHN.AX,AIA.AX,ACP.AX,AD8.AX,AEE.AX,ABW.AX,A3D.AX,AC8.AX,AGD.AX,AAC.AX,AAP.AX,ABX.AX,AHF.AX,AEF.AX,AFG.AX,AFI.AX,AGM.AX,ABA.AX,AEV.AX,A200.AX,AGVT.AX,AAA.AX,ACDC.AX,4CE.AX,360.AX,1AL.AX,3DP.AX,A2M.AX
14D.AX,1.0,0.0018082120609457994,-0.21740366858379379,0.07802403902629164,-0.07949194798811038,,-0.42003915521714663,0.5042327877964287,-0.2060800016277899,-0.14564129120726702,,0.10437006455163277,0.09315490225844167,-0.027767669618432977,,-0.044689095203147865,,,-0.047944733450540254,0.283709157143889,0.1479238490957088,,-0.34099781113506733,-0.001808212060945805,0.4653700563169146,-0.09796502444127433,0.29412548848390635,-0.10062425161587386,-0.18245088180081778,0.19473156887407692,,-0.20175350892234978,-0.03507345084834212,,-0.22245974327272142,,0.0626806672680813,-0.03541266648670802,-0.21001067327580997,,0.15743139077795973,-0.09008110516895707,,-0.046551014852764486,-0.1663255426374977,,0.23226090432719734,,-0.16031034387252338,-0.3329628862761935,,-0.0007645358157761123,0.17033614314602247,0.5665277495122776,-0.11038389724243927,-0.1321166626858103,-0.1623858924221775,0.3104860932163674,0.36333375923196326,0.18532181908711684,0.39449115346880614,0.07034052988433258,0.1229684903697679,0.37268698825205016,-0.08306242512330754,-0.15755889835050516,0.09788180463978521,-0.14938073815939004,,,0.11155423376056776,,,0.024505111301196522,0.3456432093349606,-0.275243057311257,,,0.31907224789325733,0.17632223435994035,0.03896885188455744,0.23949505576412708,0.6490412089935305,-0.13983013196888816,-0.18096128386728394,-0.06026985575424176,0.03330405684115413,-0.016448199976609592,,-0.24292064190421778,0.5718597515098148,0.02379330029548063,0.027869582818475024,-0.0903620179847162,-0.045707779689524025,0.3072701936817369,0.10291380724031869,,-0.031610164514713116,0.30707483847009875
1ST.AX,0.0018082120609457994,1.0,-0.09443370100313185,-0.08788426801619598,-0.1892435152119939,,-0.06420011251114267,-0.148715197243804,0.04999999999999999,-0.05474372019498601,,-0.04195906791483443,-0.3379357543260768,-0.04986019143025898,,-0.008485967610934625,,,-0.04742979567655722,0.20827143543034143,-0.020677205016922006,,0.00778197902280732,-1.0,-0.05786648306733432,0.1440349710527921,-0.008140341192066535,-0.08901259724173191,-0.3680091298619318,-0.04999999999999995,,-0.03115884764248777,0.15110703272402284,,-0.3729349269914457,,-0.04412263820621659,-0.17202701184051092,-0.0788764691534121,,-0.01355815361366602,0.4749114024478529,,-0.03860262755827715,-0.17628967987579736,,-0.0626601423946728,,-0.12388205257115524,-0.029890273031881066,,0.02114065690326759,0.08580656230805654,,-0.13241193411397037,-0.007624928516630212,-0.12107012267504075,-0.19096853801877445,-0.05106094390295061,-0.10337984647703485,-0.20851795809594548,-0.04848171949223395,0.5536268642150647,-0.044346215690630374,-0.11919195261500701,0.03673757484756678,0.056622494383672346,-0.07221853807284737,,,-0.5649403448463616,,,-0.21694135181954244,-0.0668750470215339,0.0524569607665461,,,-0.006125261847081966,-0.0037595248872958316,-0.294663029423303,0.14825834408550265,-0.0364518882567188,-0.003627381250550035,-0.04999999999999994,-0.16030969795372702,-0.03294518935833134,-0.08306934469108004,,-0.19120464960804776,-0.021926450482675712,-0.25526628072322205,-0.049027073476306283,0.02191053800744316,-0.2250848006624455,-0.05000000000000001,-0.17977193324337923,,-0.21932399953962725,-0.21505680447041534
3PL.AX,-0.21740366858379379,-0.09443370100313185,1.0,-0.1319099679447269,0.026064722055068802,,-0.20545046075993478,-0.09711214177585968,-0.19581000089820919,0.09641458694904773,,-0.17092833204050298,0.22955485246444,-0.533709151789279,,-0.09295450192201046,,,-0.1790367075400746,0.07376111478475066,-0.15312476880685857,,0.4969336716307498,0.09443370100313181,-0.08705974798025971,0.09993558012391834,-0.20508737077469263,0.6726335382293762,-0.2518891557570767,-0.041938771956755515,,0.706862603796506,-0.02079684593052121,,0.1311395000898302,,-0.028336936602466337,0.08859303134888492,0.3816167269343419,,0.04649233195609345,0.010774476031973578,,-0.015103232579824028,-0.15442335725429854,,-0.12561250133903779,,0.12158598814146827,-0.2102963117815675,,0.5991119085902293,0.030243162390435157,0.12371591817681393,-0.03499712115897278,0.033954203834302844,0.08205433070979956,-0.08841541704442729,0.13932876445542738,0.489809389162009,-0.2623179433852347,0.21658429812745972,-0.023700908372560194,-0.29832715141092075,0.13696197852737954,-0.17152730365907667,-0.004929613926923549,-0.10449274234603756,,,-0.17359206903729857,,,-0.0012321970531668732,0.5872892089956027,0.266969594805441,,,0.40841325688846597,-0.2520408680281045,0.12459374117929845,-0.2924331411760966,-0.38360098754875904,-0.003042558301340574,-0.041938771956755515,0.026384728292943666,-0.3454057970767458,-0.05327340099650074,,0.21383372245644136,-0.3146116709370094,-0.14732864096633666,0.2134670091930794,-0.06229861973238043,-0.009797958967016226,-0.2671008450723403,0.054095128680476445,,0.110963454376227,-0.4044322682817551
4DS.AX,0.07802403902629164,-0.08788426801619598,-0.1319099679447269,1.0,0.32521475708508446,,-0.1646811842858359,0.5729584205652406,-0.09667269481781565,-0.01721682829888478,,0.10590620538808114,-0.07012368241879259,0.02112122571300744,,0.0789965115888337,,,0.24557120997461795,0.038844350868956684,-0.036344020550660196,,-0.42439178024917934,0.08788426801619613,0.4713816120822847,0.3702806719111038,0.15587332373323304,-0.15645613905620187,-0.2413671245934262,-0.08788426801619606,,-0.390218083713571,0.10485814200885671,,0.09998064797017828,1.0,0.12738742783405552,0.6168856093344666,-0.18240860005442885,,0.11629512442444666,0.1898578326867652,,-0.16322282579350048,-0.1269987916321709,,0.10149380888090914,,-0.26598086498403534,-0.013574452191127337,,0.3444139882891619,0.12480964694089869,-0.5987790834750425,0.18697076660053855,0.20550078681702627,0.16442051026369578,0.3015590181507276,0.3562168443947415,0.2860405500777589,0.14392563451366083,-0.0684430108944349,0.3008900250805867,0.08165635495890815,-0.11959133333287975,0.062208884785299456,0.004976226472160437,0.16386473027526197,,,0.1467016351188231,,,-0.24673709095501292,0.21569560920652883,-0.22798710480686302,,,-0.21255334364306477,-0.35593308563376314,0.23388239146433656,0.6184888691181947,0.3545259252423234,-0.006375794920405292,-0.3462640159838126,-0.009849800066264824,0.14985725057018018,-0.0464580685914739,,0.06302640958357501,0.21325356562887487,0.09387066171052418,0.028936175105427533,-0.11568892590274191,0.16223084793842502,0.10350813788574213,0.16135183979415157,,0.39428351064892597,0.06879569462374834
5GN.AX,-0.07949194798811038,-0.1892435152119939,0.026064722055068802,0.32521475708508446,1.0,,0.265198607626426,0.027410360930156207,0.013795892041871777,-0.12005280170532417,,0.2227312168360772,0.026961204095049304,0.27474423670061754,,-0.3770057637229599,,,0.6378413486773923,0.33016110906418816,-0.059918988764250856,,0.30977227777903227,0.18924351521199387,-0.016389942033608128,0.6178669079569392,0.14075069182399336,-0.18170045453099667,-0.0990980717717517,0.05076275717657182,,0.0735228426456414,0.2079668021320744,,-0.27319894142028234,0.4143211903463799,0.20074886542660184,0.6392834623477897,-0.08563493544291673,,0.20562179140539255,0.05431351396681071,,0.005011208400681111,0.20897123367707315,,0.2010378808958642,,0.1774049074195105,-0.25269950342538,,0.048594793761159195,-0.3909845618975129,-0.42758880684966627,0.5629547800805692,-0.10657900001835038,0.4716429856461749,0.4183519914940752,0.5830390590019218,0.16265850791311887,0.042506428553703346,0.371683343211637,0.22552263831310454,-0.18699880985303552,0.4282350234075194,0.5728823602818149,0.20697525326507424,0.09103838858477899,,,0.21979842832008567,,,0.04528978514636005,-0.2556824085142308,-0.02809127322402187,,,0.1320598838265865,-0.06459888823236364,0.2566178567065902,0.20878168282074752,-0.28662664329020043,-0.0306198722800863,-0.37936896592944014,0.17422954410516084,0.534640630460992,-0.20896844647756257,,0.2019143643003112,-0.38539531471397004,0.558151600690163,0.25691593318049943,0.0019072388153744079,0.31743434598004716,-0.1751508617430976,0.3283433211978649,,0.5150104806026756,0.38903163061507867
88E.AX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CO.AX,-0.42003915521714663,-0.06420011251114267,-0.20545046075993478,-0.1646811842858359,0.265198607626426,,1.0,-0.21717237606723366,0.06420011251114267,-0.07680497026605528,,0.08761442944436414,-0.1325746823577945,0.19448816334451585,,-0.19874526478668567,,,0.13188910515331845,-0.30480642545110465,-0.15990526089687596,,0.06988954954881976,0.06420011251114263,-0.24932030451036608,-0.12416290028276569,0.18186101501977978,-0.30345114812768714,0.39134149470344926,0.2623264006050103,,-0.11781065893109761,0.18390888679582412,,-0.021765876611077834,0.49816108240557605,0.05939763537424675,0.06788243707204053,0.12644602520396944,,0.0947444147198623,0.4619006523007566,,0.28674539993737747,0.16450093040357155,,0.0009369004101609763,,0.5780468666661319,0.15376315370918528,,-0.28078262029266626,-0.08720122311563783,-0.1411876293643996,0.192767113455206,-0.009790425373141605,0.1137630941650595,-0.20250117441896565,-0.1435420161691459,-0.4747620047985948,-0.22067610548805544,-0.051377932389667785,-0.0884186098280599,-0.19723259909953278,0.2469607868690928,0.29306954626352666,-0.05935905876270166,-0.09272876539334089,,,-0.21647224144946714,,,0.2819321593961873,-0.3864403793835458,0.20834608414710534,,,-0.09580868197463255,-0.004827238415056689,-0.4022658821975262,-0.18171980509646915,-0.28952211610972756,0.5085980999553861,-0.06420011251114262,0.41089305947547644,0.22128257357137557,-0.34295665725828084,,0.15978032142490603,-0.3634951152337706,0.1659946238824874,-0.43107982551954505,0.2941059136182108,0.19109429180531176,0.15255053447159744,-0.17812481628857357,,0.36641579642954564,0.15797232505915396
8IH.AX,0.5042327877964287,-0.148715197243804,-0.09711214177585968,0.5729584205652406,0.027410360930156207,,-0.21717237606723366,1.0,-0.3496917587038113,0.2923425278353631,,0.09263069740030305,0.30219980398464974,0.04257483895507159,,0.06101500588081641,,,0.056572953490975,-0.005913887119241878,0.17403706614170938,,-0.5198528312993528,0.14871519724380394,0.7042989192253375,-0.11345743877860284,0.3402304681897917,0.04704938187830474,0.002242961673699408,-0.01205522545171625,,-0.3385117735050631,-0.15747042118437865,,-0.06175116610705232,0.6769405236097866,0.24092503924051034,0.3747939649297558,-0.016825189402575776,,-0.003268931970434905,0.2905923491859111,,-0.16227002301694432,0.12556746726098927,,0.3279652904240883,,0.037344968862432534,-0.3202670379182352,,0.11913980149543453,0.38580030751395444,-0.0719595398287364,0.10691489318622599,0.3107683501533891,-0.024145194605992217,0.3003558109372474,0.39956040805476367,0.20974660287094274,0.3437633686223152,-0.07119291288156399,0.23848218151962547,0.42855888306822754,0.12821946208274218,-0.09913485169576614,0.23649312184457746,0.07230945188841642,,,0.23296664906729744,,,0.09493383119560297,0.4398320345680892,-0.2008959426887593,,,0.09269445926430726,-0.22420775567182052,0.023747512310942586,0.5364124465360544,0.6775782624706415,-0.0008745779754941831,-0.30489802214904804,0.22001478990176443,0.26543159340563444,0.20686793374206056,,0.13533990951960698,0.4729958429031162,0.2796700607669335,-0.08730235961010514,-0.010398766916856138,0.24886180884493836,0.35149534053364623,0.054572095256042626,,0.32250319022342067,0.024460637837363325
8EC.AX,-0.2060800016277899,0.04999999999999999,-0.19581000089820919,-0.09667269481781565,0.013795892041871777,,0.06420011251114267,-0.3496917587038113,1.0,0.2011416342167116,,-0.4867251878120798,-0.33920812357267127,0.21716791055961313,,0.008485967610934635,,,-0.23921579202063908,0.024650793887712,0.020677205016922003,,0.1704960858633247,-0.04999999999999998,-0.015870175962688804,0.04233415041451286,0.008140341192066537,0.08901259724173201,-0.14299816432738116,0.049999999999999996,,0.0311588476424878,-0.42734446006986493,,0.016951587590520286,,-0.35776548810582853,-0.24530702445142127,-0.2587904441174979,,0.01355815361366601,-0.03794395225743155,,0.21162229208496183,-0.3146104326358325,,0.06266014239467285,,0.048639459945886636,0.02989027303188108,,-0.0211406569032676,-0.3800179828554078,-0.4714045207910317,0.22336901290230537,0.0076249285166302225,0.10919189874307444,0.17320487562228015,-0.13329550399542833,-0.04870256269519841,0.20851795809594564,-0.11849269017560506,-0.03913158536246625,-0.09776155586620128,-0.015528031352002706,-0.09502620048332465,-0.05662249438367233,0.07221853807284741,,,0.0022291097548578277,,,0.06379174330835395,-0.35443774921413007,-0.1737905401302278,,,0.006125261847081969,0.0037595248872958477,-0.03076047335971274,-0.053824024035750644,0.03645188825671883,0.003627381250550039,0.04999999999999999,-0.24130977641755263,0.18456905917148517,0.27904766608725623,,0.0949354310574829,0.021926450482675726,-0.005620845085737261,-0.03518799019473958,-0.02191053800744317,-0.3494574288380283,0.049999999999999996,0.061412003216424024,,-0.05344033800828316,0.18250455802681717
8VI.AX,-0.14564129120726702,-0.05474372019498601,0.09641458694904773,-0.01721682829888478,-0.12005280170532417,,-0.07680497026605528,0.2923425278353631,0.2011416342167116,1.0,,-0.15151160383172077,0.13555736965830897,0.05467080928171399,,-0.19020572377278194,,,-0.09279998716097516,-0.17392204286913066,0.09155182954583778,,-0.23420302851035674,0.05474372019498601,0.49724911275579586,-0.21387310948109836,0.1375447343826649,0.40133234736545004,0.08157777042234415,0.05261475008761271,,-0.02055829848417674,-0.5597348549182074,,0.4031603776554635,0.43068323845807416,-0.2612067036037041,0.1310580820975438,0.2690464467843723,,0.053082714129174494,0.03553039980472496,,0.06178608036301982,-0.026828156228353113,,0.038095489935264286,,-0.0640909571807235,-0.34584173555858033,,-0.036580703925093785,0.28383687880435765,-0.4000579260115483,-0.1232962051280965,0.12154937070401396,0.14345583444932528,0.23094292171955413,-0.18112707115816357,-0.12592540202582755,0.06511899777741317,-0.0017058104981552032,-0.11734269885263104,0.16096885061653238,0.06080200532189907,0.21409145030207555,-0.021478520577391996,0.1583650814613481,,,-0.08330694409096914,,,-0.018954464324921327,-0.042053201868114044,-0.1495000169245207,,,-0.027469196580492884,-0.41703000314644867,-0.044426086972472176,0.02536974812561064,0.1485218217236411,-0.013837089473247457,-0.1100495988254158,-0.05702049900503572,0.2320225059377692,0.5231933953799919,,0.22623743079675832,0.1718885655595442,0.13804945355223341,0.08425272375777074,0.22106302809527173,0.15719185763647114,0.11801703658160982,-0.17291881070002638,,0.036602750607866094,-0.32163185732640587
