,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
AACG,0.11924964407700563,1.8930294129643406,2.547826086956522,6067671.186440678
AACQ,0.03232523359360982,0.5131471749645741,0.03495145631067956,2531903.3898305083
AACQU,0.03226113580495189,0.5121296541143057,0.03372835004557878,171059.3220338983
AACQW,,,0.0,978227.0
AAL,0.10076768947212034,1.5996374792028716,0.18826263800116202,65629562.295081966
AAME,0.10744133018602148,1.7055782412131395,0.7069767441860465,2231684.745762712
AAOI,0.004159187671584161,0.06602505741034485,-0.0405244338498212,829440.9836065574
AAON,0.1494441393917711,2.3723521663601868,0.1486273272325654,186786.4406779661
AAPL,0.007341519290220203,0.11654300572383652,-0.0029561504352110315,110466223.72881356
AAWW,0.03434533743314065,0.5452153292561258,0.03389526542324248,488511.86440677964
AAXJ,0.10518625864413465,1.6697800902821904,0.08251203300481307,1238001.6949152541
AAXN,0.08711384955620961,1.3828894900513506,0.16113320886435584,715889.8813559322
ABCB,0.2155394222053961,3.4215822533161866,0.3337748344370861,413489.83050847455
ABEO,0.10059741888732357,1.5969345174651008,0.33999999999999986,4374809.836065574
ABIO,0.017347645364558052,0.2753853328029782,0.0,1049115.2542372881
ABMD,0.09902476626958502,1.5719694311137153,0.1317678001127186,346466.10169491527
ABTX,0.14242279175531197,2.260891728072575,0.16804002354326078,80168.85245901639
ABUS,0.024146010847466298,0.38330603913998273,-0.03225806451612912,4057020.338983051
ACAD,-0.030627794672269285,-0.48620116745504127,-0.06401681635772982,925367.7966101695
ACAM,0.1738032328930386,2.7590407877641274,0.18497109826589594,3111944.827586207
ACAMU,0.0908311357829799,1.4418995794998295,0.19703977798334865,10159.862068965518
ACAMW,-inf,-inf,0.0,1659535.0
ACBI,0.31265369803454823,4.963223588904592,0.5016414970453054,80555.93220338984
ACCD,-0.0985405448384206,-1.5642826541956225,-0.2849722371484864,831589.8305084746
ACER,0.08072916193360083,1.2815357161618202,0.2264957264957266,903349.1525423729
ACET,0.03902603129608279,0.6195190408035528,0.05061349693251535,128803.27868852459
ACEV,0.03555334895467447,0.5643919176574013,0.03929273084479375,1155586.440677966
ACEVU,0.05745145719836711,0.912013609230906,0.09465791940018742,41655.93220338983
ACEVW,,,0.0,239660.0
ACGL,0.08831362112549898,1.4019352732659027,0.08405365126676603,3136128.813559322
ACGLO,-0.17521454309690762,-2.7814446426973594,-0.04244229337304544,16089.830508474577
ACGLP,-0.11024528864739996,-1.750089701865316,-0.027649769585253413,31144.262295081968
ACHC,0.15413570659756026,2.446828486874173,0.19055868341273272,627164.406779661
ACHV,0.1300523822654841,2.0645175653158674,0.38070404172099087,318149.1525423729
ACIA,0.21019630672387665,3.336762924573789,0.6415417558886509,1468006.1403508773
ACIU,0.16436057710633584,2.6091432741985248,0.5132382892057026,1029240.6779661017
ACIW,0.0015202896036921197,0.024133849272997755,-0.009826739074217805,670123.7288135593
ACLS,0.13117132110421756,2.082280168713348,0.3168141592920355,386288.13559322036
