,Daily Sharpe - 1mo,Annual Sharpe - 1mo,Return over 1mo (%),Avg volume (1mo)
0001.HK,0.2912630240533769,4.623657166523156,0.11687087653157405,9460344.52631579
0002.HK,0.06762320993217906,1.0734851780187529,0.01386001386001386,4526260.0
0003.HK,0.2869354998422539,4.554959849391702,0.05677655677655671,25608524.444444444
0004.HK,0.36048462917593493,5.722516081565176,0.10693301997649826,2821925.0
0005.HK,0.24020398096498263,3.8131199853662205,0.10551558752997597,42717716.315789476
0006.HK,0.21826497092170086,3.4648489978533887,0.03975903614457828,2918851.1578947366
0007.HK,0.15878383140647181,2.5206151807171904,0.16666666666666682,35403263.15789474
0008.HK,0.04397138133369271,0.6980240388776313,0.011312217194570096,13667177.894736841
0009.HK,0.1445228612902269,2.294229298424543,0.16666666666666682,1417368.4210526317
0010.HK,-0.04874055218592254,-0.7737322790875,-0.01825557809330626,764890.8421052631
0011.HK,0.26741263878634697,4.245044037985316,0.08339272986457583,2510436.5263157897
0012.HK,0.25337380851947544,4.022184516478984,0.08603896103896111,3421783.5263157897
0014.HK,0.4679792540818097,7.4289403502278635,0.14867256637168152,2518848.947368421
0015.HK,,,,
0016.HK,0.30211558971948715,4.795936305560311,0.12771996215704826,4616554.2105263155
0017.HK,0.2394866014810174,3.8017319391048296,0.11095305832147934,6350020.578947368
0018.HK,0.008267615916009172,0.13124433389495846,0.0,313014.7368421053
0019.HK,0.20239547656586748,3.2129285848661193,0.14052953156822806,2115407.4210526315
0021.HK,0.5025032794345419,7.976992262269174,1.4545454545454548,2208858.4210526315
0022.HK,0.18068396500646336,2.8682690238251944,0.16666666666666682,88421.05263157895
0023.HK,0.09654612093665763,1.5326221562781748,0.04176334106728553,1273185.0526315789
0024.HK,-inf,-inf,0.0,0.0
0025.HK,-0.17612967083798337,-2.795971845221816,-0.041257367387033395,18382.736842105263
0026.HK,-0.08595173800061415,-1.3644415410204305,-0.06390977443609033,15304.105263157895
0027.HK,0.16408170409821102,2.6047163024373243,0.10269865067466258,19923233.57894737
0028.HK,0.130227998487823,2.0673053864188513,0.01086956521739146,161835.61111111112
0029.HK,0.076406696582607,1.212918705945281,0.016296296296296343,91584.21052631579
0030.HK,0.07777610604180057,1.2346574071775551,0.0454545454545455,19943894.736842107
0031.HK,-0.003970244200821528,-0.06302567279742088,-0.01492537313432837,8639948.94736842
0032.HK,0.05298683024283922,0.8411398535048926,0.012539184952978068,10422.0
0033.HK,0.31437787990764926,4.9905941276122165,0.4651162790697675,783624.2105263158
0034.HK,0.14028648884207515,2.2269789706714103,0.018411967779056404,153116.0
0035.HK,0.16882115712390836,2.6799527867761306,0.03321033210332098,872490.6315789474
0036.HK,0.235369705839936,3.736378246865386,0.21428571428571425,325856.84210526315
0037.HK,0.13456091767879388,2.1360883462003404,0.15384615384615377,979789.4736842106
0038.HK,0.20853335789013405,3.310364430231142,0.2874617737003058,25778152.63157895
0039.HK,0.2899635234660858,4.603028234227828,0.7999999999999998,26452736.842105262
0040.HK,0.10849164222161899,1.7222514278843937,0.04918032786885251,169819.36842105264
0041.HK,0.17354809692636747,2.754990629854208,0.12108559498956167,331322.3888888889
0042.HK,0.16716506451497842,2.6536631316282064,0.21311475409836067,2367684.210526316
0043.HK,0.017155646902554472,0.27233745170756807,0.0,38111801.631578945
0045.HK,0.3755431533076998,5.961562741351064,0.1897058823529412,698418.7368421053
0046.HK,0.2663122223226552,4.227575468176139,0.1020408163265306,46333.333333333336
0047.HK,0.2293327072240181,3.640543864847627,0.25000000000000006,32933263.210526317
0048.HK,0.2162146091320812,3.4323005134951314,1.5142857142857145,3747415.789473684
0050.HK,0.26457261534068527,4.199960063456434,0.031096563011456545,111489.94736842105
0051.HK,0.4862490362400894,7.718964150816662,0.11576011157601117,14266.157894736842
0052.HK,0.10389403175405172,1.6492666243504113,0.031213872832369892,227961.52631578947
0053.HK,-0.16794411586283767,-2.6660301883781177,-0.017932489451476824,5842.0526315789475
0055.HK,0.21982389153042758,3.489596095319695,0.10810810810810806,459838.8888888889
0056.HK,,,,
0057.HK,-0.5846033561742502,-9.280290576304694,-0.15224913494809686,456000.0
0058.HK,0.16297126485042673,2.587088625863227,0.16129032258064513,38842.10526315789
0059.HK,0.006338647097098572,0.10062290320514584,0.0,4669046.277777778
0060.HK,0.041555999037026704,0.6596810336088736,0.013888888888888902,6947.894736842105
0061.HK,0.28438832766470423,4.514524744622146,0.3333333333333334,438277.72222222225
0062.HK,0.37601073971630045,5.968985445472611,0.0511756569847855,86260.1052631579
0063.HK,0.18086627215062498,2.8711630600192866,0.22222222222222227,489888.8888888889
0064.HK,0.07941512657102774,1.2606760514619424,0.05263157894736847,7535387.842105263
0065.HK,0.030423562634069368,0.48295908435806834,0.0,137281.27777777778
0066.HK,0.2217955835347238,3.520895735551989,0.05730337078651679,3768820.8947368423
0067.HK,-inf,-inf,0.0,0.0
0068.HK,-0.005143028682165456,-0.0816430492720923,-0.008333333333333342,421.05263157894734
0069.HK,0.40596302205061385,6.44446318700493,0.1938325991189429,2751920.0
0070.HK,0.24685376114224825,3.9186819730999716,0.6,5294978.894736842
0071.HK,0.057082904747664066,0.9061630204530441,0.008415147265077208,45744.0
0072.HK,0.01696216174571006,0.26926597006321223,0.0,71368.42105263157
0073.HK,0.3247327675370397,5.154972872740535,0.46666666666666673,7705803.578947368
0075.HK,-0.42857104544903957,-6.803354432286713,-0.10526315789473682,116787.15789473684
0076.HK,0.22939497720892585,3.641532370212885,1.0,70240240.73684211
0077.HK,0.15689664032793205,2.4906569510955343,0.20370370370370366,29052.63157894737
0078.HK,0.27630035095576744,4.38613209473297,0.08303249097472923,270461.7368421053
0079.HK,0.20736990966122384,3.2918952621691724,0.21428571428571425,25668.42105263158
0080.HK,0.26967620763520994,4.280977079482701,0.3529411764705882,3948055.5555555555
0081.HK,0.14752248360319484,2.341846826427944,0.07425742574257421,7534332.578947368
0082.HK,0.14998128526436677,2.3808790927401047,0.22448979591836732,169048397.31578946
0083.HK,0.17886588594515915,2.839407913464806,0.07182320441988961,4154116.5789473685
0084.HK,0.026148963346979054,0.41510192434949855,0.0,508398.15789473685
0085.HK,-0.002632463712482327,-0.04178906591178046,-0.02272727272727275,5434319.444444444
0086.HK,0.31951412977329813,5.072129566508192,0.05555555555555546,687319.4210526316
0087.HK,0.2116903182773621,3.3604796227320675,0.1123595505617978,1336136.4210526317
0088.HK,0.5695609613065634,9.041499960648293,0.10736842105263153,87999.78947368421
0089.HK,0.30401059958251836,4.826018654537881,0.06565656565656561,20952.736842105263
0090.HK,0.4085401527920531,6.485373869232616,0.24528301886792453,307157.8947368421
0091.HK,-0.15052438026245096,-2.3895004585593878,-0.07692307692307698,859397.8947368421
0092.HK,-0.14048149709962604,-2.2300746307899124,-0.14285714285714296,348016.05263157893
0093.HK,-0.13207344375451102,-2.096600921821878,-0.06451612903225812,27368.42105263158
0094.HK,0.2903990497316034,4.609941999355806,0.625,784557.8947368421
0095.HK,-0.011517185838986255,-0.18282965719963454,-0.004464285714285817,4358578.947368421
0096.HK,0.16655541404542892,2.643985230453596,0.07272727272727258,16526.315789473683
0097.HK,0.3345651674313257,5.311057382207846,0.07499999999999993,2414619.8333333335
0098.HK,-0.25483095778907194,-4.045316044021694,-0.09424724602203177,32126.315789473683
