,Daily Sharpe - 5d,Annual Sharpe - 5d,Return over 5d (%),Avg volume (5d)
ACTG,-0.8117675941073474,-12.886411058335579,-0.10126582278481021,1302740.0
ACWI,-0.3876212064824846,-6.153295891484833,-0.020099968095288745,4496720.0
ACWX,-0.48992790356023064,-7.777364359029639,-0.02061110106671489,1786660.0
ADAP,-0.7536989297823176,-11.964599589717274,-0.09760589318600357,899700.0
ADBE,-1.1475770128319138,-18.217220317485737,-0.09728026747251332,3600800.0
ADES,-0.13895900104555417,-2.2059057552030046,-0.0218487394957983,185900.0
ADI,-0.5304545693877775,-8.42070523450749,-0.06630371378572811,3717720.0
ADIL,-1.0972032508160228,-17.41756163610494,-0.1587301587301587,471940.0
ADILW,,,0.0,201.0
ADMA,-1.4727592825901499,-23.37932881677261,-0.13924050632911394,2937680.0
ADMP,-0.6253909379979993,-9.927773364816725,-0.1711711711711712,6342360.0
ADMS,-0.4377780821035599,-6.949511608085014,-0.08174904942965774,676080.0
ADP,0.3026883596134205,4.805028745747186,0.031325025723105006,2180640.0
ADPT,-1.840449251566831,-29.216226121684727,-0.2820561099604594,2075180.0
ADRE,-0.5816328691610325,-9.233135556846369,-0.0698291590645215,39760.0
ADRO,,,,
ADSK,-0.8885114320104486,-14.104681716825128,-0.08930627518710428,1589040.0
ADTN,0.005520520805579926,0.08763555095473463,-0.0005885815185402008,257880.0
ADTX,-0.2703900597574343,-4.292309130612389,-0.11801242236024855,546640.0
ADUS,-0.4473553537944609,-7.101546082880753,-0.07625084029578409,123300.0
ADVM,-0.9398830770100349,-14.92018129948033,-0.13168724279835387,978520.0
ADXN,-0.5895785960864313,-9.359270061427777,-0.08793103448275859,21600.0
ADXS,-1.4382999454648435,-22.832303798506434,-0.19277108433734932,8919280.0
AEGN,0.17384626352127902,2.7597238778106257,0.003875968992247979,309000.0
AEHR,-0.5993123397195071,-9.51378845130044,-0.1986301369863014,395240.0
AEIS,-0.6936821748971937,-11.011863142178322,-0.09921451281092201,289980.0
AEMD,-0.3739767993415127,-5.93669764299328,-0.10360360360360368,319700.0
AERI,-0.16579807438330438,-2.6319628360296727,-0.019191919191919142,898720.0
AESE,0.005742593055117995,0.0911608386269331,-0.07468879668049799,27519900.0
AEY,-0.9265550962802774,-14.708606164542733,-0.10927152317880796,88060.0
AEYE,-0.6349424603448018,-10.079399081447018,-0.17024636765634873,188500.0
AEZS,-0.0641138203532902,-1.0177753455424632,-0.045045045045045085,8275000.0
AFIB,-1.8912869944800408,-30.023250271469863,-0.20372137404580148,450480.0
AFIN,1.4743177002335806,23.40406792991237,0.13442622950819677,844860.0
AFINP,1.0402071865463394,16.51277716550272,0.005919494869771057,26760.0
AFMD,-0.5729173421389148,-9.094780854574047,-0.0970017636684303,1595140.0
AFYA,-0.5142648496963368,-8.163701401911107,-0.0599733451799201,181160.0
AGBA,0.0899673510895791,1.4281874225895734,0.0009514747859181529,41000.0
AGBAR,,,0.0,1902.0
AGBAU,-inf,-inf,0.0,0.0
AGBAW,,,0.0,16095.0
AGEN,-1.0317369579689648,-16.378316455321087,-0.15573770491803285,4256740.0
AGFS,-0.22653712093198372,-3.596165308263562,-0.024193548387096794,109960.0
AGIO,-0.05915211150128156,-0.9390106593405272,-0.012469337694194591,1007660.0
AGLE,0.029630491621320525,0.4703694723275829,0.0012903225806451338,272520.0
AGMH,-0.31114388215135425,-4.939256004790032,-0.016864459712679657,5440.0
AGNC,0.18499379405160102,2.936685438905018,0.011771995043370367,10407880.0
AGNCM,0.3664637744382648,5.817432070066305,0.004419445560466028,22960.0
AGNCN,-0.3211639499424508,-5.098319649761531,-0.010514018691588769,24960.0
AGNCO,0.05199456525950029,0.8253881352213379,0.0012150668286754793,39540.0
AGNCP,0.11435588549811193,1.8153434039074912,0.001696352841391124,46940.0
AGRX,-1.4503992274434951,-23.02437394545418,-0.182170542635659,2434060.0
AGTC,-3.398862566040914,-53.955270541386646,-0.1979345955249569,2521520.0
AGYS,-0.42981656982092153,-6.82312651872593,-0.11943946553690726,335000.0
AGZD,0.05009219113461078,0.7951888822109673,0.0002114164904863661,37840.0
AHACU,-0.1749453804566779,-2.777171818247695,-0.045669291338582683,29320.0
