,Daily Sharpe - 5d,Annual Sharpe - 5d,Return over 5d (%),Avg volume (5d)
0123.HK,-1.7100958640434458,-27.146930246034486,-0.045977011494252915,24242861.8
0124.HK,-0.6336075537071201,-10.058208095526247,-0.049586776859504175,68500.0
0125.HK,0.011549502207768226,0.183342663650077,0.0,2800.0
0126.HK,0.3960769721610501,6.28752701026555,0.040000000000000036,86400.0
0127.HK,0.004593555250650532,0.07292042896113768,0.0,326300.0
0128.HK,-0.28040756862582406,-4.451332153945249,-0.03278688524590167,4783200.0
0129.HK,-0.19669504976348418,-3.122437114749919,-0.009523809523809532,90207.0
0130.HK,-inf,-inf,0.0,39600.0
0131.HK,-0.8575537494083153,-13.613243740832434,-0.05084745762711876,16647.6
0132.HK,0.011973413390981706,0.19007204506264905,0.0,74897.8
0133.HK,0.249889148471809,3.9668672531406166,0.0130597014925372,121082.6
0135.HK,0.42697973963008273,6.778093235545854,0.03950953678474115,16228964.4
0136.HK,-0.26062571835169684,-4.137305016156916,-0.18333333333333326,114965428.0
0137.HK,0.4992380952380953,7.925159070057478,0.012500000000000011,74600.0
0138.HK,0.027908396113226114,0.4430320536376675,0.0,112000.0
0139.HK,-inf,-inf,0.0,16956049.8
0141.HK,-0.7019806313197591,-11.14359705393721,-0.11764705882352951,56000.0
0142.HK,-0.23879228508558242,-3.7907100080237353,-0.02390438247011937,8253773.8
0143.HK,-inf,-inf,0.0,893200.0
0144.HK,0.2877370323327939,4.567683783217944,0.02905982905982905,8529174.2
0145.HK,0.4998285714285714,7.934532588988105,0.05555555555555561,43333.2
0146.HK,-1.1634402476723644,-18.469041363746822,-0.04411764705882357,0.0
0147.HK,-0.5000857142857142,-7.938614605296605,-0.11111111111111106,339000.0
0148.HK,-0.05756098311829744,-0.9137522793084133,-0.006640106241699867,2536303.0
0149.HK,0.8645403108265334,13.724151965024937,0.16666666666666682,26193653.6
0150.HK,-0.007105474375360365,-0.11279590886607323,-0.00847457627118645,3032460.0
0151.HK,2.0223702537133117,32.10413250132014,0.042780748663101484,17847469.6
0152.HK,-0.22762560310916086,-3.613444427147583,-0.007949125596184391,8349603.8
0153.HK,-inf,-inf,0.0,0.0
0154.HK,0.10631966727202329,1.68777239446144,0.017241379310344845,209600.0
0155.HK,-inf,-inf,0.0,0.0
0156.HK,-inf,-inf,0.0,550000.0
0157.HK,-1.3211243975975453,-20.97219964213874,-0.06578947368421058,216000.0
0158.HK,-0.7865188639793923,-12.485599893303059,-0.018633540372670808,500.0
0159.HK,-0.16147050359675527,-2.56326477953625,-0.06666666666666654,288241.0
0160.HK,0.1774970607182274,2.8176784866321687,0.010830324909747223,41049.4
0162.HK,-0.24060469264862763,-3.8194810861403967,-0.05263157894736847,789900.0
0163.HK,0.003564145143832663,0.05657905012271858,0.0,1690708.8
0164.HK,,,,
0165.HK,-0.2725869654274109,-4.327183926952144,-0.015810276679841737,2488198.0
0166.HK,0.49993333333333334,7.936195632669347,0.14285714285714277,5462510.0
0167.HK,0.499952380952381,7.936498004247754,0.1999999999999999,11074800.0
0168.HK,-0.22895504908977443,-3.634548727824771,-0.03211009174311939,4122796.8
0169.HK,0.34189033231754457,5.427340769816713,0.07317073170731714,417200.0
0171.HK,0.49933333333333335,7.926670927949514,0.0142857142857143,3244800.0
0172.HK,,,,
0173.HK,-2.454056157042972,-38.956933769535446,-0.019656019656019673,2510672.8
0174.HK,0.0730045803374066,1.1589117848484825,0.008695652173913052,319200.0
0175.HK,-0.5764089716552456,-9.150208754797552,-0.06525911708253355,61961729.2
0176.HK,-0.16023628626548242,-2.543672186802127,-0.09375000000000008,68400.0
0177.HK,-0.2710226064993035,-4.302350498842049,-0.03528114663726574,2741725.6
0178.HK,0.5025256852343393,7.97734794331431,0.044198895027624224,17601718.8
0179.HK,-0.3615275537932919,-5.739071996607458,-0.053830227743271106,682772.8
0180.HK,-1.2321332603500637,-19.559509133864818,-0.09090909090909087,340000.0
0181.HK,0.4998571428571429,7.934986146355717,0.06666666666666674,25000.0
0182.HK,-2.4751329582687482,-39.29151761639232,-0.08928571428571436,17893461.8
0183.HK,-0.19130033863527562,-3.0367987305082838,-0.1666666666666666,632000.0
0184.HK,-0.638367998390242,-10.13377781209597,-0.07643312101910835,176000.0
0185.HK,-0.7923358668407942,-12.577941950985181,-0.06818181818181825,9330000.0
0186.HK,0.4998952380952381,7.9355908895125316,0.09090909090909079,84000.0
0187.HK,-0.318146928447771,-5.050425918311175,-0.043715846994535554,128400.0
0188.HK,-0.13361553770205858,-2.1210809043229304,-0.07500000000000007,2874400.0
0189.HK,-0.3396775859501412,-5.392214510201048,-0.09815078236130872,40820587.4
0190.HK,-0.16823466611535742,-2.6706425306473234,-0.0013140604467806406,117280.4
0191.HK,0.49923401360544223,7.925094276147819,0.012433392539964526,94936.0
0193.HK,-0.5002142857142856,-7.940655613450853,-0.04444444444444448,19305.0
0194.HK,-0.19012386159258657,-3.018122736439492,-0.008053691275167852,93282.0
0195.HK,-0.5001142857142857,-7.939068162664217,-0.0833333333333333,582000.0
0196.HK,-0.09020608501335739,-1.4319772061405656,-0.03225806451612906,9761600.0
0197.HK,0.03594142874309785,0.5705524933115143,0.0,1825121.6
0198.HK,,,,
0199.HK,-1.5009919502895073,-23.827508522255165,-0.025000000000000022,265481.0
0200.HK,-0.0010054867222408495,-0.01596160688176059,-0.0035460992907802758,6260486.4
0201.HK,-0.5001142857142857,-7.939068162664217,-0.0833333333333333,202134.6
0202.HK,-inf,-inf,0.0,2008000.0
0204.HK,0.01845636237531847,0.29298566971189216,0.0,6850000.0
0205.HK,0.4998666666666667,7.935137332144921,0.07142857142857129,0.0
0206.HK,-inf,-inf,0.0,0.0
0207.HK,-0.5004857142857143,-7.944964408443161,-0.01960784313725492,7412000.0
0208.HK,-0.5014,-7.959478244206714,-0.00680272108843538,935368.0
0209.HK,0.055523809523809524,0.8814131510575179,0.0,1840800.0
0210.HK,-inf,-inf,0.0,562000.0
0211.HK,-0.19125503882162767,-3.0360796182601835,-0.030303030303030328,759764.2
0212.HK,-0.7288571437786121,-11.570248462386335,-0.013301088270858628,700.0
0213.HK,0.2902037111926487,4.606841096182561,0.018867924528301903,34840.0
0214.HK,0.007455065478630807,0.11834549558495897,0.0,31046.2
0215.HK,-0.23339103390818275,-3.7049678037197693,-0.013986013986014,12832267.0
0216.HK,-0.5008095238095238,-7.950104725276086,-0.011764705882352951,19200.0
0217.HK,-0.5001904761904761,-7.940277648977844,-0.050000000000000044,7398400.0
0218.HK,-0.11021918804264474,-1.749675367609812,-0.01785714285714287,938000.0
0219.HK,-0.5006666666666667,-7.947836938438031,-0.0142857142857143,6850.0
0220.HK,-0.10230172099775704,-1.623989474723878,-0.020765027322404317,4226688.0
0221.HK,,,,
0222.HK,0.34918378080649765,5.543120675227691,0.03183023872679048,325600.0
0223.HK,-inf,-inf,0.0,3746600.0
0224.HK,-inf,-inf,0.0,9600.0
0225.HK,-0.5011428571428571,-7.955396227898214,-0.008333333333333304,0.0
0226.HK,0.0019630140737667452,0.031161882355839655,0.0,17800.0
0227.HK,-0.2511568244659858,-3.9869909856822074,-0.026315789473684233,965000.0
0228.HK,-inf,-inf,0.0,2076800.0
0229.HK,-0.07764820574285079,-1.2326270528757635,-0.009174311926605512,196400.0
0230.HK,0.1745472400829859,2.7708515357535948,0.011235955056179785,1017600.0
0231.HK,-inf,-inf,0.0,37642000.0
0232.HK,-0.23487571051736988,-3.728536314231352,-0.06666666666666654,3897020.0
0234.HK,-inf,-inf,0.0,7413605.4
0235.HK,-0.8652532130190043,-13.735468936487282,-0.12499999999999993,455290934.6
0236.HK,-0.3323035911213169,-5.275155971284176,-0.029126213592233035,59716.8
0237.HK,-0.5006571428571429,-7.947685752648828,-0.014492753623188482,18800.0
0238.HK,-inf,-inf,0.0,0.0
0239.HK,-inf,-inf,0.0,1500.0
0240.HK,0.17227594901095672,2.7347959077638118,0.010000000000000009,260000.0
0241.HK,-0.7038484372256665,-11.173247553483423,-0.14411247803163438,48404174.0
0242.HK,-0.08808433223478265,-1.3982954249665511,-0.007722007722007729,5439837.0
0243.HK,0.009860398119608023,0.1565289675154305,0.0,106824.8
0244.HK,-0.5002571428571427,-7.94133594950227,-0.03703703703703707,47400.0
0245.HK,-0.500095238095238,-7.9387657910858085,-0.10000000000000009,3008120.0
0247.HK,-inf,-inf,0.0,0.0
0248.HK,-0.5001142857142857,-7.939068162664217,-0.0833333333333333,148778.8
0250.HK,-inf,-inf,0.0,3225700.0
0251.HK,0.2142347165811092,3.4008706936201243,0.010062893081760903,141200.0
0252.HK,-inf,-inf,0.0,0.0
0253.HK,0.49988027210884356,7.935353311843783,0.07954545454545449,6000.0
0254.HK,-inf,-inf,0.0,0.0
0255.HK,0.4778094798896542,7.584990347142857,0.018382352941176405,122000.0
0256.HK,0.600792880161685,9.537291302196298,0.019736842105263174,1437600.0
0257.HK,-0.2420421952424388,-3.8423007323738045,-0.015486725663716682,17038782.0
0258.HK,-3.530814660182569,-56.049945097824654,-0.03255813953488365,183578.0
0259.HK,-0.16257827508391723,-2.580850106723362,-0.005235602094240842,43200.0
0260.HK,-inf,-inf,0.0,1698000.0
0261.HK,-inf,-inf,0.0,58505534.2
0262.HK,0.7982698129001651,12.672140424383384,0.25,564000.0
0263.HK,-0.5001238095238095,-7.93921934845342,-0.07692307692307698,235280.0
0264.HK,-0.5005047619047619,-7.9452667800215675,-0.018867924528301903,0.0
0265.HK,-0.5000666666666667,-7.9383122337181975,-0.14285714285714296,239200.0
0266.HK,-inf,-inf,0.0,0.0
0267.HK,0.059780310272273506,0.9489830056722939,0.004587155963302791,26227704.4
0268.HK,-0.4719603203265527,-7.492137817646646,-0.0852173913043478,31538780.0
0269.HK,-inf,-inf,0.0,71274000.0
0270.HK,-0.31668311192777193,-5.027188551449503,-0.020467836257309895,8673224.2
0271.HK,-0.5011428571428571,-7.955396227898214,-0.008333333333333342,14200.4
0272.HK,-0.08157783413397732,-1.2950079696826813,-0.008264462809917363,10559671.6
0273.HK,-inf,-inf,0.0,3562954.4
0274.HK,-inf,-inf,0.0,0.0
0275.HK,,,,
0276.HK,0.2653474627140827,4.212260384180682,0.008547008547008555,277567.8
0277.HK,-inf,-inf,0.0,0.0
0278.HK,0.0025717379636772,0.04082507453468119,0.0,5200.0
0279.HK,-inf,-inf,0.0,0.0
0280.HK,0.2664622283097347,4.2299567393980375,0.0285714285714286,666000.0
0281.HK,0.004708029764452854,0.07473765553099353,0.0,1583200.0
0282.HK,-0.8657345457257004,-13.743109856326079,-0.09090909090909087,2688800.0
0285.HK,-0.21450358216084647,-3.405138802380664,-0.04129464285714273,8841316.6
0286.HK,-0.10492762525024012,-1.665674412436301,-0.018518518518518535,10674404.0
0287.HK,-0.5001845238095238,-7.940183157859594,-0.05161290322580649,1400.0
0288.HK,0.6440193866438013,10.223490819383105,0.020408163265306076,43617681.0
0289.HK,-0.8640753179676772,-13.716770432229211,-0.03669724770642205,10200.0
0290.HK,-inf,-inf,0.0,651400.0
0291.HK,-0.4297927672332189,-6.822748664360204,-0.04626623376623379,18484266.0
0292.HK,-0.5002190476190477,-7.940731206345458,-0.04347826086956525,104732.2
0293.HK,0.4491506634542782,7.130045740198123,0.016460905349794254,14689362.2
0294.HK,-inf,-inf,0.0,0.0
0295.HK,-0.4710980359935606,-7.4784494782195,-0.1666666666666666,991500.0
0296.HK,-0.6334901359968128,-10.05634414716032,-0.04761904761904766,155000.0
0297.HK,-0.34039735039191876,-5.4036404164939915,-0.06250000000000006,20513122.8
0298.HK,-0.7917833126235916,-12.569170424717592,-0.06382978723404249,3726364.0
0299.HK,0.010576398060189696,0.1678951142045273,0.0,182000.0
0301.HK,0.09664649920878919,1.5342156119487416,0.00847457627118645,104000.0
0302.HK,-0.72358052651566,-11.486484760137685,-0.06269592476489019,12614000.0
0303.HK,0.9706982226771665,15.409356571777089,0.07644305772230899,597317.4
0305.HK,-0.7545905611370982,-11.978753798672656,-0.07999999999999996,18712820.0
0306.HK,0.20244950213036572,3.2137862141147324,0.008510638297872348,37200.0
0307.HK,-inf,-inf,0.0,0.0
0308.HK,-0.08763995207648238,-1.391241108647947,-0.007462686567164185,9223673.8
0309.HK,-inf,-inf,0.0,203400.0
0310.HK,-inf,-inf,0.0,9447000.0
0311.HK,-inf,-inf,0.0,0.0
0312.HK,0.2667847413680555,4.235076475479364,0.05128205128205118,871200.0
0313.HK,-inf,-inf,0.0,17075333.4
0315.HK,-0.31873503523294916,-5.0597618240987625,-0.03976143141153085,3683734.6
0316.HK,-0.13833328779740192,-2.195972865323109,-0.026381909547738624,340722.0
0317.HK,-0.2155123599394095,-3.4211526531619003,-0.016166281755196372,2302880.0
0318.HK,0.39950989856982644,6.3420230275464,0.07812499999999989,3250.0
0320.HK,-0.7034805614235254,-11.16740770616848,-0.08510638297872336,28400.0
0321.HK,-0.049727854371261114,-0.7894052153951587,-0.005649717514124299,1302000.0
0322.HK,0.009337746579036936,0.1482321315232552,0.0,12763432.8
0323.HK,0.34892967398134517,5.539086854432905,0.09090909090909091,21393210.2
0326.HK,0.007917034497793225,0.12567902641368012,0.0,516800.0
0327.HK,-0.4219675391858145,-6.698527020165407,-0.038208168642951255,3603807.2
0328.HK,0.011857501167008316,0.18823199555137302,0.0,136000.0
0329.HK,0.5600018300839789,8.889753456859543,0.09829059829059829,545696.0
0330.HK,0.3690411351451227,5.858346402881839,0.03333333333333336,2252294.6
0331.HK,1.1302229023037587,17.94173235339238,0.14942528735632193,3368570.0
0332.HK,-0.5003142857142858,-7.942243064237496,-0.030303030303030328,1291200.0
0333.HK,-0.30433903678752794,-4.831232433532421,-0.04615384615384619,111680.0
0334.HK,0.9080319340245615,14.414560079603998,0.22448979591836732,3194001.2
0335.HK,-0.19258319275657182,-3.057163408348228,-0.012500000000000011,428800.0
0336.HK,-0.9413490599398506,-14.943453057031679,-0.0854893138357705,6056170.2
0337.HK,-0.29971706672638554,-4.757860933438608,-0.012048192771084437,1015000.0
0338.HK,0.21900540541484959,3.476603031039423,0.026315789473684237,30149429.4
0339.HK,0.2932338471860073,4.654943013845356,0.10000000000000009,4842000.0
0340.HK,0.8655413330058678,13.740042699485208,0.06666666666666674,370920.0
0341.HK,0.3351773927324806,5.320776157567031,0.014150943396226322,970579.0
0342.HK,-0.5006380952380951,-7.947383381070417,-0.01492537313432837,629280.0
0343.HK,0.1724754571925287,2.737963001961585,0.08695652173913039,23564252.6
0345.HK,-1.1261722018805578,-17.877429477659895,-0.06413994169096197,1917239.4
0346.HK,0.22724155844155858,3.6073479070506864,0.11111111111111122,28996000.0
0347.HK,0.11425478933858231,1.8137385521277767,0.03166226912928763,57168662.2
0348.HK,0.49117446555083416,7.797152917155414,0.15384615384615377,1593760.0
0351.HK,0.021523924122407022,0.34168170279667887,0.0,52978.4
0352.HK,-0.2430189484601292,-3.85780620901155,-0.11340206185567009,32400.0
0353.HK,-0.5000857142857142,-7.938614605296605,-0.11111111111111106,2057400.0
0354.HK,-0.41103077794582016,-6.524911317828314,-0.05294825511432014,17041524.8
0355.HK,-1.4994929482421213,-23.803712602462205,-0.06382978723404249,422286.8
0356.HK,-inf,-inf,0.0,24000.0
0357.HK,0.047812528056076165,0.7590003527380562,0.00592592592592601,3659138.4
0358.HK,-0.45473728246093215,-7.218730567565762,-0.11789924973204712,28311942.0
0359.HK,-0.5001047619047618,-7.938916976875012,-0.09090909090909087,1344000.0
0360.HK,-inf,-inf,0.0,1222522.6
0361.HK,0.4999619047619048,7.936649190036958,0.25000000000000006,3620000.0
0362.HK,-0.2491902640848974,-3.955772807442893,-0.03125000000000003,8430957.4
0363.HK,0.03978265817910721,0.6315301202100442,0.0017825311942958621,1361564.8
0364.HK,,,,
0365.HK,-0.6790203268951802,-10.77911352073458,-0.060150375939849676,137600.0
0366.HK,-0.7079890349813612,-11.238977505127744,-0.03125000000000003,45200.0
0367.HK,0.002320555948776959,0.03683768366325225,0.0,121615.0
0368.HK,-0.32991453807162074,-5.237230929853556,-0.035714285714285615,120800.0
0369.HK,0.010785599900220185,0.17121609045975403,0.0,243400.0
0370.HK,-inf,-inf,0.0,54480.0
0371.HK,-0.27874315238352526,-4.424910365213933,-0.01294498381877024,19986088.4
0372.HK,0.27645330681681185,4.388560193752329,0.041666666666666706,1744682.8
0373.HK,0.11426525052147975,1.8139046182579737,0.006329113924050638,771600.0
0374.HK,0.6297264484765807,9.99659746001377,0.10894941634241255,1600.0
0375.HK,-0.5001632653061224,-7.939845689580121,-0.05833333333333339,1000.0
0376.HK,-0.845220187380638,-13.417454513403491,-0.08598726114649682,1633600.0
0377.HK,-0.19581400448303515,-3.1084509545147876,-0.012658227848101333,1968.0
0378.HK,-inf,-inf,0.0,31888800.0
0379.HK,-inf,-inf,0.0,30000.0
0380.HK,0.30410119079715553,4.8274567454872646,0.08333333333333341,118000.0
0381.HK,0.5001475323576063,7.939595936765141,0.08000000000000007,23239900.0
0382.HK,-0.814533122382564,-12.930312458695221,-0.05474452554744538,4286704.8
0383.HK,0.4999047619047619,7.935742075301735,0.09999999999999995,923920.0
0384.HK,-0.2429900871711303,-3.857348050252303,-0.026359143327841866,7248942.0
0385.HK,-0.2870007844336344,-4.555996210151125,-0.03846153846153849,20160.0
0386.HK,0.2591491221895811,4.113864778765932,0.028169014084507067,131031463.6
0387.HK,-0.3251857556401619,-5.162163835946927,-0.0674157303370787,107200.0
0388.HK,-0.2319814345187711,-3.682591107124099,-0.02001633986928107,9117167.8
0389.HK,-inf,-inf,0.0,1022800.0
0390.HK,0.13711393121885446,2.1766161797250256,0.009732360097323608,32562890.6
0391.HK,0.03215261789492134,0.5104069856978818,0.0,859000.0
0392.HK,-0.2659773919410366,-4.222260200649228,-0.020715630885122436,2941068.0
0393.HK,0.26524626661734596,4.210653945946986,0.012048192771084348,147728.6
0395.HK,0.49998095238095236,7.9369515616153645,0.4999999999999999,30521600.0
0396.HK,-inf,-inf,0.0,52000.0
0397.HK,0.06503595779532656,1.0324138236199598,0.0,8943010.0
0398.HK,-0.22536480362533787,-3.5775553479573103,-0.01119402985074636,427422.6
0399.HK,0.22522413211894102,3.5753222570224366,0.07692307692307698,438100.0
0400.HK,-0.5898521642308016,-9.363612821087576,-0.10726643598615919,4494802.2
0401.HK,-0.5001047619047618,-7.938916976875012,-0.09090909090909087,8000.0
0402.HK,,,,
0403.HK,-0.4250315954103411,-6.747167404804707,-0.08823529411764713,1587200.0
0406.HK,0.0021576062676003545,0.034250937667588896,0.0,2800.0
0408.HK,0.005898179417803433,0.09363069556528571,0.0,192400.0
0410.HK,-1.0613476706707259,-16.848371947034536,-0.05577689243027876,7381299.6
0411.HK,1.162289364119938,18.450771653740535,0.026315789473684237,7200.0
0412.HK,-1.118470655110582,-17.755171212876565,-0.17741935483870966,8515209.6
0413.HK,0.026545403807765634,0.42139522156280945,0.0,634000.0
0416.HK,-0.6636670107266703,-10.535387182442435,-0.023255813953488292,10600.0
0417.HK,-0.9493029001880168,-15.069716356619182,-0.10526315789473682,17200.0
0418.HK,0.02053309902508988,0.3259528419951037,0.0,1942000.0
0419.HK,-0.557644234941635,-8.852327794226648,-0.14999999999999997,229161760.0
0420.HK,0.0053979837726087715,0.08569033586091025,0.0,476000.0
0422.HK,0.03579565997946472,0.5682384859265465,0.0,204400.0
