,Daily Sharpe - 5d,Annual Sharpe - 5d,Return over 5d (%),Avg volume (5d)
AEF.AX,-1.1489206461634205,-18.23854983537628,-0.08163265306122455,284201.0
AFG.AX,-1.318952161175193,-20.937716457964456,-0.05617977528089885,1045232.4
AFI.AX,-0.01876282004755422,-0.2978505344405134,-0.0013812154696132301,302864.4
AGM.AX,-inf,-inf,,0.0
ABA.AX,-0.14107795719297714,-2.239543141233801,-0.022388059701492588,45620.8
AEV.AX,-inf,-inf,0.0,2678478.8
A200.AX,-0.03990890575835332,-0.633534238399899,-0.0012180267965895299,54420.2
AGVT.AX,-0.38935140237382093,-6.180761899772242,-0.008214786615908567,26824.4
AAA.AX,-inf,-inf,0.0,313829.2
ACDC.AX,-0.535486839272316,-8.500590042375382,-0.02045197740112997,17248.0
4CE.AX,-inf,-inf,0.0,4673836.2
360.AX,-0.5912399176227006,-9.385642723223883,-0.04773269689737474,311314.2
1AL.AX,,,,
3DP.AX,-0.4532188389657855,-7.194626024357392,-0.10256410256410266,2760307.2
A2M.AX,-2.197762787241996,-34.88840265452688,-0.02978723404255331,3537554.0
2BE.AX,-inf,-inf,0.0,267169.8
AIB.AX,-inf,-inf,0.0,1500.0
AIQ.AX,-inf,-inf,,0.0
AIR.AX,-inf,-inf,0.0,1544.0
AIS.AX,-0.1507987453381075,-2.3938558691111593,-0.0833333333333333,6475717.8
AIV.AX,-inf,-inf,,0.0
AIY.AX,-inf,-inf,,0.0
AIZ.AX,0.30296980616577585,4.809496571256518,0.02040816326530614,1228099.8
AJC.AX,,,,
AJJ.AX,-0.5000571428571428,-7.938161047928992,-0.1666666666666666,6651.666666666667
AJL.AX,-0.1507729015085718,-2.3934456110358977,-0.25000000000000006,9061817.0
AJM.AX,-inf,-inf,,0.0
AJQ.AX,0.06780650385368317,1.0763948788175308,0.0,4336296.0
AJX.AX,-0.5000571428571428,-7.938161047928992,-0.1666666666666666,487977.4
AJY.AX,-inf,-inf,,0.0
AKG.AX,-0.7256310886639343,-11.519036425090983,-0.12903225806451607,88434.6
AKM.AX,-0.500095238095238,-7.9387657910858085,-0.10000000000000009,166757.2
AKN.AX,,,,0.0
AKP.AX,-0.5194510185949175,-8.24602928088804,-0.04661016949152543,9967.0
AL3.AX,0.027131831557306176,0.4307044734859587,0.0,292466.6
AL8.AX,0.03594142874309785,0.5705524933115143,0.0,213218.2
ALC.AX,-0.13815873808568038,-2.1932019745513096,-0.03846153846153849,1590170.8
ALF.AX,0.4990476190476191,7.922135354273403,0.010000000000000009,390231.8
ALG.AX,0.4666854100545846,7.4084012130398,0.12903225806451607,2410876.4
ALI.AX,-0.7834542450809606,-12.436950576492425,-0.014492753623188312,118516.0
ALK.AX,-0.3807377017113067,-6.0440236408464525,-0.02857142857142844,1347053.8
ALL.AX,0.8075005961951506,12.81867456641255,0.05042290175666886,1645009.6
ALQ.AX,-0.3363281845390601,-5.339044411153151,-0.018595041322314022,1500996.0
ALT.AX,,,,500000.0
ALU.AX,-0.2750202596441534,-4.365811275137058,-0.01827179291968026,556018.0
ALX.AX,0.37723298547660555,5.988387995409233,0.012522361359570713,1996791.0
ALY.AX,-inf,-inf,0.0,1529999.2
AMA.AX,0.4994095238095238,7.927880414263143,0.01612903225806453,5571855.6
AMB.AX,,,,
AMC.AX,0.4652927781703433,7.38629386723843,0.03254237288135596,2678631.8
AMD.AX,-inf,-inf,0.0,3350744.0
AME.AX,-inf,-inf,0.0,1359042.0
AMG.AX,-0.5000571428571428,-7.938161047928992,-0.1666666666666666,1322805.6
AMH.AX,-0.7821556481783402,-12.416335989746509,-0.027272727272727296,91981.6
AMI.AX,-0.5001206349206349,-7.939168953190351,-0.0789473684210527,4150664.2
AML.AX,-0.8644874248467734,-13.723312426123217,-0.1666666666666666,315992.8
AMN.AX,0.49949523809523805,7.929241086365976,0.018867924528301903,38917.8
AMO.AX,-0.10572044762321865,-1.678260077432797,-0.04347826086956525,269460.4
AMP.AX,0.15319873904176684,2.43195458803918,0.013793103448275874,9351870.0
AMS.AX,-0.4339371068123724,-6.888538015610457,-0.029411764705882377,411177.4
AMT.AX,-0.2182468771102501,-3.4645617675011806,-0.10810810810810806,10825.6
AMX.AX,-0.8367410434581519,-13.282852276505755,-0.10909090909090918,111807.2
ANA.AX,0.12125395333959305,1.924846836119958,0.0,5398914.6
ANG.AX,-inf,-inf,0.0,112276.2
ANL.AX,,,,24343908.0
ANN.AX,-0.6292775626239011,-9.9894716180143,-0.03631361760660248,430504.8
ANO.AX,-0.5650426117204915,-8.969773384601105,-0.025252525252525276,20046.2
ANP.AX,0.49984761904761904,7.934834960566513,0.06250000000000006,2079962.8
ANR.AX,0.01845636237531847,0.29298566971189216,0.0,91825.2
ANS.AX,,,,
ANW.AX,,,,43082287.8
ANZ.AX,0.978041095587824,15.525921065559205,0.055878084179971074,8102050.4
AO1.AX,-inf,-inf,0.0,2163380.0
AOA.AX,-inf,-inf,0.0,3521737.6
AOF.AX,-0.3696477946785936,-5.867976824418142,-0.022222222222222143,43380.6
AON.AX,0.055523809523809524,0.8814131510575179,0.0,1338303.8
AOP.AX,-0.8661463414634147,-13.749646911003769,-0.055555555555555455,514769.4
AOU.AX,0.04750432179207629,0.7541077299757203,0.0,2722220.0
AOW.AX,,,,
APA.AX,0.25507683132983994,4.049219165478753,0.010672358591248819,2039234.4
APC.AX,-inf,-inf,0.0,524780.8
APD.AX,0.009430141842743867,0.14969886086378786,0.0,120580.4
APE.AX,0.5786115350848469,9.185173365286975,0.0393700787401574,488061.2
APG.AX,,,,824750.0
APH.AX,0.1761262292295766,2.79591721138209,0.021739130434782507,203351.8
API.AX,0.1513917498143671,2.4032695233343455,0.008849557522123902,526212.2
APL.AX,-0.5009904761904761,-7.952977255270954,-0.009615384615384623,429246.6
APT.AX,-3.592338311529464,-57.02660278509982,-0.11237164624047703,2566142.2
APV.AX,-0.500095238095238,-7.9387657910858085,-0.10000000000000009,454750.8
APW.AX,0.34353440631457094,5.453439635415431,0.028037383177570117,12702.5
APX.AX,0.2527057363352371,4.011579199334977,0.033577533577533625,1747975.8
APZ.AX,-0.2799309440875106,-4.4437659739624795,-0.024590163934426253,129732.2
AQC.AX,0.7284625213604696,11.56398402570528,0.5,28739.6
AQD.AX,-inf,-inf,0.0,1780230.6
AQG.AX,,,,
AQI.AX,-0.22795872297750866,-3.61873254111812,-0.0833333333333333,289744.6
AQR.AX,-0.056038655221990835,-0.889586073143273,-0.0028571428571427964,63193.0
AQS.AX,0.21039973347190954,3.339992224085671,0.16129032258064513,1299398.6
AQX.AX,-inf,-inf,0.0,2629478.25
AQZ.AX,-0.4006225644301948,-6.359686050499477,-0.014150943396226532,156516.2
AR9.AX,-0.7765480213647277,-12.327317673782051,-0.10714285714285723,732208.0
ARA.AX,0.2999451387625812,4.7614814647712995,0.041666666666666706,9457.8
ARB.AX,0.17662850730634638,2.8038906286628853,0.022565320665083075,238465.0
ARC.AX,0.49997380952380943,7.93683817227346,0.3636363636363636,194665.2
ARD.AX,-inf,-inf,0.0,2589081.4
ARE.AX,-inf,-inf,0.0,16783895.6
ARF.AX,-0.7218061758993535,-11.458317817321399,-0.028125000000000094,587401.4
ARG.AX,0.18279778985628273,2.9018249530318174,0.014405762304921875,156614.2
ARL.AX,-0.20732592911516365,-3.291197092644772,-0.07407407407407414,301638.6
ARM.AX,,,,
ARN.AX,-0.8657345457257004,-13.743109856326079,-0.09090909090909087,288926.6
ARO.AX,,,,647108.0
ARQ.AX,,,,
ARS.AX,,,,
ARU.AX,-0.8657345457257004,-13.743109856326079,-0.09090909090909087,2539206.0
ARV.AX,-inf,-inf,0.0,1859975.4
AS1.AX,-0.865253213019004,-13.735468936487278,-0.12499999999999993,328968.2
ASB.AX,-1.4157633544294903,-22.474546506834162,-0.032388663967611364,1158137.4
ASG.AX,0.08485686236006858,1.3470609290518738,0.01020408163265307,69075.4
ASH.AX,-0.7791854125385925,-12.36918496071831,-0.06818181818181825,67777.0
ASIA.AX,-5.3564261527006405,-85.03062909677028,-0.09147286821705423,538632.4
ASN.AX,0.06503595779532656,1.0324138236199598,0.0,16800211.2
ASP.AX,-0.5000380952380953,-7.937858676350587,-0.25000000000000006,2460561.6
ASQ.AX,-inf,-inf,0.0,114646.8
AST.AX,0.7264971602653949,11.532784885541224,0.029761904761904788,5604504.0
ASW.AX,0.34495196083326335,5.475942615773447,0.03529411764705886,2047.75
ASX.AX,0.11228193656871024,1.782420485313218,0.008454810495627005,521271.6
AT1.AX,-0.8658668396966238,-13.745209958008177,-0.07999999999999996,818349.2
ATC.AX,-inf,-inf,0.0,2580251.4
ATEC.AX,-2.08887741312339,-33.15990092654651,-0.0573394495412844,76543.2
ATH.AX,-inf,-inf,0.0,9828311.6
ATL.AX,-0.500147619047619,-7.939597312926428,-0.06451612903225812,154785.0
ATM.AX,-inf,-inf,,0.0
ATP.AX,-inf,-inf,0.0,84000.0
ATR.AX,-0.5938150628488293,-9.426521886373155,-0.2439024390243902,19034.2
ATS.AX,-inf,-inf,0.0,6915725.6
ATU.AX,-inf,-inf,,0.0
ATX.AX,-0.5002285714285715,-7.940882392134661,-0.04166666666666659,146295.4
AU1.AX,-inf,-inf,0.0,117968.4
AU8.AX,,,,
AUB.AX,-1.3546406995665965,-21.50425444139866,-0.059100418410041974,123103.4
AUC.AX,-0.5000476190476191,-7.938009862139791,-0.20000000000000004,2095051.2
AUDS.AX,-1.6945441457942483,-26.900054372351757,-0.04737732656514387,8898.4
AUH.AX,0.4999904761904762,7.937102747404569,1.0,6757468.6
AUI.AX,-0.03674943514334933,-0.5833791972683978,-0.0011286681715575381,31239.8
AUL.AX,0.01205117040759354,0.19130639943452044,0.0,89214.0
AUMF.AX,-0.2996082282122417,-4.756133175589666,-0.00864074443336662,3521.0
AUP.AX,-inf,-inf,,0.0
AUQ.AX,-inf,-inf,0.0,106579.8
AUR.AX,-inf,-inf,0.0,498642.8
AUST.AX,0.00022705867960110869,0.003604444795459369,0.0,1883.75
AUT.AX,-inf,-inf,0.0,2604906.2
AUZ.AX,-inf,-inf,0.0,12457837.0
AV1.AX,-0.7718417616778535,-12.252608117361506,-0.1764705882352941,712622.0
AVA.AX,0.1778725622078929,2.823639387983704,0.01960784313725492,337596.4
AVC.AX,1.1546113957642379,18.328887684680097,0.07058823529411772,5147.2
AVE.AX,-inf,-inf,0.0,2849097.0
AVG.AX,-0.25264341509137594,-4.010589880259061,-0.015151515151515164,1085356.0
AVH.AX,-1.2876155741678383,-20.440263561010465,-0.14992272024729517,1028335.2
AVJ.AX,0.009611006223727996,0.15256999390246972,0.0,166443.2
AVL.AX,-inf,-inf,0.0,8409087.4
AVN.AX,-0.3389107781193037,-5.38004181325841,-0.02482269503546094,480486.0
AVQ.AX,,,,
AVW.AX,,,,5734326.2
AVZ.AX,0.7619439623294465,12.095485423745293,0.1764705882352941,10247723.6
AWC.AX,0.5356062640507776,8.502485851960513,0.05294117647058828,17879041.2
AWN.AX,-0.6142640578023173,-9.75113961762202,-0.09999999999999998,49288.2
AWV.AX,-inf,-inf,0.0,847251.4
AWY.AX,,,,
AX1.AX,0.3291363632524179,5.224877787564696,0.0448430493273543,908058.2
AX8.AX,-inf,-inf,0.0,5964977.4
AXE.AX,-0.5205016960805028,-8.262708268898,-0.07142857142857138,671233.6
AXI.AX,-0.5000761904761905,-7.938463419507401,-0.12499999999999993,14250.0
AXT.AX,-inf,-inf,,0.0
AYF.AX,,,,
AYI.AX,,,,0.0
AYM.AX,-inf,-inf,0.0,111499.75
AYR.AX,,,,
AYS.AX,-0.2590894651866352,-4.112917753203383,-0.012820512820512832,836794.0
AZI.AX,,,0.0,9410588.8
AZJ.AX,0.09028435390120088,1.4332196862163302,0.005420054200542011,8476442.4
AZS.AX,1.1724497735597097,18.612063153317905,0.14285714285714277,1046977.0
AZT.AX,,,,
AZV.AX,,,,
AZY.AX,-inf,-inf,0.0,4745724.8
B2Y.AX,,,,
BAF.AX,0.8651907171393135,13.734476845153512,0.02040816326530614,166197.4
BAP.AX,-0.23422059246555932,-3.7181366375644727,-0.00423131170662909,1041045.2
BAR.AX,-inf,-inf,0.0,1129367.0
BAS.AX,,,,6860000.0
BAT.AX,0.12125395333959306,1.9248468361199582,0.0,4004516.2
BBC.AX,-0.8443933058615414,-13.404328176224022,-0.08860759493670893,10584.8
BBL.AX,-inf,-inf,0.0,490.5
BBN.AX,-0.5485752624860227,-8.70836231963998,-0.07011070110701105,584989.0
BBOZ.AX,0.08419115199111225,1.3364931045631407,0.005309734513274223,1482144.4
BBUS.AX,0.09797078746955327,1.5552380363616056,0.014184397163120581,3133293.8
BBX.AX,0.022594087997275292,0.358670027646599,0.0,124593.8
BC8.AX,-0.06290207052840867,-0.9985394134152875,-0.015384615384615398,130892.6
BCB.AX,-inf,-inf,0.0,372218.0
BCC.AX,0.010972807241564393,0.17418791487256816,0.0,131984.6
BCI.AX,0.009535931316107152,0.1513782166908743,0.0,331277.8
BCK.AX,0.49997142857142857,7.936800375826161,0.3333333333333334,102900.0
BCL.AX,,,,
BCN.AX,-inf,-inf,0.0,7627571.4
BCT.AX,-inf,-inf,0.0,261169.6
BD1.AX,0.6931159567515579,11.002874707771335,0.36986301369863017,885757.4
BDA.AX,-0.5002095238095238,-7.9405800205562524,-0.0454545454545455,65506.0
BDC.AX,-inf,-inf,0.0,1567783.2
BDG.AX,-0.5000857142857142,-7.938614605296605,-0.11111111111111106,67491.66666666667
BDI.AX,,,,0.0
BEAR.AX,0.07815509980279549,1.2406737466177806,0.0019704433497536524,35150.4
BEE.AX,-inf,-inf,0.0,525243.0
BEL.AX,-0.5000761904761905,-7.938463419507401,-0.12499999999999993,20371.6
BEM.AX,0.05941258741258736,0.9431455862435557,0.0,8423225.2
BEN.AX,-0.1278867799911162,-2.030139694975947,-0.003910068426197549,2258117.0
BET.AX,-0.43900436585439895,-6.968978259134132,-0.09278350515463915,3974491.0
BFC.AX,-inf,-inf,0.0,998146.2
BFG.AX,-0.42393535224665163,-6.729765084079246,-0.058823529411764754,277987.4
BGA.AX,0.49417499951560717,7.844784917182567,0.01669449081802999,790814.6
BGL.AX,0.13353136289550474,2.11974467069414,0.041666666666666706,4939692.75
BGP.AX,-inf,-inf,,0.0
BGT.AX,-inf,-inf,0.0,203199.0
BHD.AX,-0.8659659225562754,-13.74678284964314,-0.07142857142857148,22777.6
BHL.AX,-inf,-inf,,0.0
BHP.AX,-0.3826361914024653,-6.074161230383005,-0.03695694908590516,7629057.4
BID.AX,-0.9993392886441336,-15.86401939877143,-0.05319148936170206,437482.2
BILL.AX,-0.23659978667014459,-3.755905174680825,-9.974067424700894e-05,18223.8
BIN.AX,-0.7306653437116999,-11.59895274644814,-0.015527950310559088,919936.4
BIQ.AX,-inf,-inf,,0.0
BIR.AX,0.49998095238095236,7.9369515616153645,0.4999999999999999,84134.0
BIS.AX,-0.7777049845964666,-12.345683895705413,-0.08999999999999997,82125.4
BIT.AX,0.046998414584444315,0.7460767020285044,0.0,619886.4
BKI.AX,-0.38245292966503036,-6.071252040490487,-0.013698630136986314,485918.8
BKL.AX,0.5295258778678691,8.405962713669258,0.05237358101135194,37473.0
BKT.AX,-0.15848176057116126,-2.515819954865847,-0.07142857142857148,2432129.8
BKW.AX,-0.0822530656568748,-1.3057269378045502,-0.005296610169491412,276604.0
BKY.AX,-0.10243608980765911,-1.6261225134536657,-0.015625000000000014,35216.6
BLA.AX,,,,
BLD.AX,0.36047052150526854,5.722292129236206,0.02793296089385465,2864148.0
BLG.AX,0.49993333333333334,7.936195632669347,0.14285714285714277,1271139.0
BLK.AX,,,,
BLU.AX,-0.5000761904761905,-7.938463419507401,-0.12499999999999993,1724977.6
BLV.AX,,,,
BLX.AX,-0.20905168515092615,-3.3185926204099494,-0.022988505747126457,130901.4
BLY.AX,-0.7218846915097878,-11.459564213996872,-0.20634920634920637,42535.6
BLZ.AX,-0.5000285714285714,-7.937707490561382,-0.3333333333333333,451252.2
BMG.AX,-0.863113864100614,-13.701507825253346,-0.22222222222222213,706483.6
BMH.AX,-inf,-inf,,0.0
BMN.AX,0.02441234960212713,0.38753403579596996,0.0,5702115.4
BNDS.AX,-0.47819554757473226,-7.591118981646586,-0.00681044267877411,11025.4
BNKS.AX,1.5548644047320597,24.682707224085068,0.04234527687296428,33602.0
BNL.AX,-inf,-inf,0.0,4514632.2
BNO.AX,-0.12486132546765287,-1.982112093343831,-0.09375000000000008,1781089.8
BNR.AX,-inf,-inf,0.0,406711.6
BOA.AX,0.013475454951585728,0.21391621563209862,0.0,26726.0
BOC.AX,0.331372332031421,5.260372691535978,0.16666666666666666,80122.2
BOE.AX,-0.5000761904761905,-7.938463419507401,-0.12499999999999993,11400912.2
BOL.AX,0.4998571428571429,7.934986146355717,0.06666666666666674,219287.6
BOND.AX,-0.3487529094873981,-5.536280805083245,-0.004392386530014678,8891.2
BOQ.AX,-0.273930987923429,-4.348519622637785,-0.01555555555555562,4585407.6
BOT.AX,-0.20830215272465055,-3.3066941620129247,-0.0833333333333333,1863206.2
BPH.AX,-0.28959119758401863,-4.597117744084094,-0.35294117647058826,21931988.0
BPL.AX,,,,
BPP.AX,-0.5000285714285714,-7.937707490561382,-0.3333333333333333,3091983.6
BPT.AX,1.1403645483473162,18.10272599328895,0.08588957055214733,10505460.2
BRB.AX,-0.5001904761904761,-7.940277648977844,-0.050000000000000044,322733.2
BRG.AX,-1.1730868747979937,-18.62217682193673,-0.06419400855920117,222638.6
BRI.AX,-0.5004761904761905,-7.944813222653957,-0.020000000000000018,46703.8
BRK.AX,0.4999904761904762,7.937102747404569,1.0,104655190.8
BRL.AX,-inf,-inf,0.0,301488.8
BRN.AX,-0.7921904817296416,-12.575634033894532,-0.10416666666666664,9961483.2
BRU.AX,-0.08983857207379305,-1.426143119090452,-0.07142857142857148,865503.8
BRV.AX,0.35048164269633664,5.563723594007425,0.10810810810810806,243445.8
BSA.AX,-0.5002857142857143,-7.941789506869884,-0.03333333333333337,187348.0
BSE.AX,0.009535931316107154,0.15137821669087434,0.0,942818.4
BSL.AX,-0.0016138778579814985,-0.025619516751915976,-0.0005422993492408656,1609844.8
BSM.AX,-inf,-inf,0.0,8458078.6
BSP.AX,,,,
BSR.AX,-inf,-inf,,0.0
BSX.AX,-0.20850838606053143,-3.309968014725677,-0.07843137254901968,1228642.8
BTC.AX,-inf,-inf,0.0,323472.4
BTH.AX,-0.7183539222151479,-11.403514989054711,-0.0555555555555556,1287917.2
BTI.AX,-1.3055619351098637,-20.725153208957675,-0.08333333333333326,97485.4
BUB.AX,-0.6899503678899485,-10.952622542485967,-0.07272727272727278,1650833.4
BUD.AX,-inf,-inf,0.0,7838841.6
BUG.AX,,,,
BUX.AX,-inf,-inf,0.0,142333.2
BUY.AX,-0.5000285714285715,-7.937707490561384,-0.3333333333333333,14295032.6
BVS.AX,0.22480343384487805,3.5686438789614487,0.023346303501945546,2516561.4
BWF.AX,-0.7181517419574013,-11.400305476962684,-0.07843137254901968,7077.0
BWP.AX,-0.7097887062227604,-11.267546400406246,-0.010389610389610398,936963.4
BWR.AX,-0.2948788745753574,-4.681057014078017,-0.029629629629629655,24681.0
BWX.AX,0.782160120223408,12.416406981261117,0.05813953488372093,3301581.2
BXB.AX,-0.23636408726019512,-3.7521635625434793,-0.008937437934458774,5274854.4
BXN.AX,-inf,-inf,0.0,1166718.2
BYE.AX,0.4998571428571429,7.934986146355717,0.06666666666666674,1222732.2
BYH.AX,-inf,-inf,0.0,703709.4
BYI.AX,0.49994603174603175,7.936397213721618,0.17647058823529405,2903.3333333333335
C6C.AX,-0.5766655499137412,-9.154281808380384,-0.06250000000000006,24339.4
CA8.AX,,,,
CAA.AX,0.7997559543822562,12.695732189031405,0.0494752623688156,49770.6
CAD.AX,-inf,-inf,0.0,2256900.6
CAE.AX,-0.8555639510223608,-13.581656670702074,-0.4000000000000001,1902029.0
CAF.AX,-inf,-inf,0.0,50900.5
CAG.AX,0.18854070811791837,2.992990954152173,0.05263157894736847,32549.0
CAI.AX,0.2048411867681278,3.251753030710805,0.024999999999999883,421315.4
CAJ.AX,-inf,-inf,0.0,692434.0
CAM.AX,-inf,-inf,0.0,122595.6
CAN.AX,-0.7805589128837854,-12.39098860275256,-0.04838709677419359,1014487.2
CAP.AX,-0.1507729015085718,-2.3934456110358977,-0.25000000000000006,725195.4
CAQ.AX,-inf,-inf,0.0,5833.333333333333
CAR.AX,-2.2335000897854527,-35.45571474487645,-0.06513809275664408,799971.2
CAT.AX,-0.6642164507592553,-10.544109272561814,-0.0285714285714286,143982.2
CAU.AX,0.022594087997275292,0.358670027646599,0.0,42539.8
CAV.AX,-inf,-inf,0.0,1361964.4
CAY.AX,0.029083011494945132,0.46167849475474587,0.0,1373179.0
CAZ.AX,-inf,-inf,0.0,899843.6
CBA.AX,1.5180635952246833,24.098512484070792,0.029156908665105324,2768819.8
CBE.AX,-0.3654616721861962,-5.801524189982917,-0.0869565217391305,152251.6
CBR.AX,-0.18098801811153917,-2.87309571723352,-0.022222222222222143,118292.4
CBY.AX,-0.5000412698412698,-7.937909071613655,-0.23076923076923075,286397.0
CCA.AX,-0.359837539305224,-5.7122438483223155,-0.1666666666666666,1387791.0
CCE.AX,,,-1.0,229383720.0
CCG.AX,0.04073604540720173,0.646664673262144,0.0,548851.0
CCJ.AX,,,,0.0
CCL.AX,0.2499791687105155,3.9682962801280977,0.002237136465324337,1820704.0
CCP.AX,-0.4276987174565762,-6.789506654708283,-0.04530453045304525,184280.8
CCV.AX,0.01235328305918636,0.19610228909876587,0.0,322383.8
CCX.AX,-0.5969292572271756,-9.475958189529672,-0.046632124352331536,698312.6
CCZ.AX,-0.5000476190476191,-7.938009862139791,-0.20000000000000004,4523589.8
CD1.AX,-0.5001809523809524,-7.940126463188642,-0.052631578947368356,23958.333333333332
CD2.AX,-inf,-inf,0.0,10655.4
CD3.AX,0.49911428571428573,7.923193654797829,0.0107526881720429,24086.5
CDA.AX,-0.6483639014061293,-10.292457853153318,-0.054362416107382586,407628.8
CDD.AX,0.006313305210501568,0.10022061322701262,0.0,273569.0
CDH.AX,,,,0.0
CDM.AX,0.33373209984872576,5.29783284431463,0.08421052631578956,1113389.4
CDP.AX,-0.10446774487134376,-1.6583740377439136,-0.002320185614849139,67941.6
