,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
0001.HK,0.08521351629791439,1.3527226347937853,0.08221626452189444,7815960.1147540985
0002.HK,0.05055763021672391,0.8025774985812963,0.027272727272727313,3651736.4098360655
0003.HK,-0.005686829175676826,-0.09027561448408397,-0.005102040816326573,23405550.704918034
0004.HK,-0.021684161955949965,-0.34422539954574927,-0.030082987551867314,2847807.7540983604
0005.HK,0.129045778675558,2.0485382287092513,0.15477629987908098,33383289.278688524
0006.HK,0.15021500749403885,2.3845893181135835,0.08282582216808784,2880186.4590163934
0007.HK,0.052740656318925334,0.8372319636132222,0.09090909090909087,28968000.0
0008.HK,-0.08216747446148276,-1.3043682197000057,-0.06932773109243699,12497151.229508197
0009.HK,0.021695528610672452,0.3444058395955559,0.0,1076581.6949152541
0010.HK,0.028065634425421843,0.4455281344615161,0.02123142250530778,873247.2295081967
0011.HK,0.11054925917320577,1.7549150843683703,0.09230769230769227,2022009.1475409835
0012.HK,0.10747999228734834,1.7061919830447838,0.08709677419354848,2832661.573770492
0014.HK,0.11516781667369988,1.8282324117413273,0.11447811447811455,1792801.1803278688
0015.HK,,,,
0016.HK,0.16137252413177297,2.561709403748644,0.154368932038835,4151635.229508197
0017.HK,0.061515891170106564,0.9765344982876967,0.05459387483355538,5139819.737704918
0018.HK,0.13302136187471,2.1116486554776683,0.186046511627907,388527.9016393443
0019.HK,0.16855921550852582,2.6757945925422066,0.25993189557321233,1773429.6721311475
0021.HK,0.2776267760047078,4.407188439606547,2.1249999999999996,1149726.0208333333
0022.HK,0.019645146217799475,0.3118570281707913,0.0,179902.12121212122
0023.HK,0.08599446891913602,1.365119873322644,0.08284023668639066,1047280.9180327869
0024.HK,-inf,-inf,,0.0
0025.HK,0.030884970017126992,0.49028369949002587,0.018789144050104355,25291.625
0026.HK,-0.008974269355934487,-0.1424621094858627,-0.02308447937131625,9582.983606557376
0027.HK,0.08843530698799451,1.4038669764473162,0.1333878887070376,13416264.016393442
0028.HK,-0.023288964623851972,-0.3697008521213594,-0.012820512820512739,189665.3606557377
0029.HK,-0.0739786762118676,-1.1743750774702293,-0.07894736842105254,146009.29508196723
0030.HK,0.16674453752798177,2.6469874726650997,0.5312499999999999,26896131.147540983
0031.HK,0.10240076245282005,1.625561709081374,0.29787234042553196,8791089.327868853
0032.HK,-0.09943953985625621,-1.578553757678097,-0.05942028985507248,15377.433333333332
0033.HK,0.12203134001821217,1.9371874670649223,0.5060240963855422,821715.4590163934
0034.HK,0.2823708894290292,4.4824989054799715,0.18193891102257637,151212.68852459016
0035.HK,0.06040300027314562,0.9588679029894591,0.06177606177606183,1301330.6557377048
0036.HK,0.1403877172445901,2.2285859217434356,0.30769230769230776,454877.9583333333
0037.HK,0.022984350018972116,0.36486524517997754,0.0,498561.73333333334
0038.HK,0.11715532128095446,1.8597830692636717,0.35540069686411146,14293370.901639344
0039.HK,0.11124007880624275,1.7658815060672708,0.5,11188042.754098361
0040.HK,0.040247300419665906,0.6389060871128491,0.04918032786885251,279811.95081967214
0041.HK,0.19368178134068006,3.074602961468578,0.32352941176470595,234242.50819672132
0042.HK,0.06310142643084371,1.0017040902567034,0.1355932203389832,1141409.8360655739
0043.HK,0.055173789344365745,0.8758567529655433,0.08433734939759044,20768296.147540983
0045.HK,0.09050118553225817,1.4366617816492309,0.09470752089136499,426139.1967213115
0046.HK,0.13046814377535673,2.0711175746748816,0.1297071129707113,51086.58181818182
0047.HK,0.01972015398750615,0.3130477396010401,0.0,15914271.186440678
0048.HK,0.1168392790669283,1.8547660546510027,1.2368421052631577,1459236.4705882352
0050.HK,0.060619999595164335,0.962312660433846,0.01618122977346287,90289.27868852459
0051.HK,0.22888049505766894,3.633365219255641,0.12044817927170873,22587.454545454544
0052.HK,-0.022037135782159097,-0.349828685326535,-0.020902090209020847,160405.65573770492
0053.HK,-0.03641245151076511,-0.5780297479420957,-0.03724489795918373,79838.38983050847
0055.HK,0.07895475585916398,1.2533678929750067,0.10810810810810806,330675.9259259259
0056.HK,,,,
0057.HK,0.08028715079028471,1.2745190067902177,0.10849056603773584,428318.0327868852
0058.HK,0.13822707841855297,2.194286843703087,0.5652173913043477,59659.47368421053
0059.HK,-0.047209677506042026,-0.7494303969392833,-0.03061224489795921,5569569.852459016
0060.HK,0.06116009434112605,0.9708863987272098,0.07352941176470577,26000.238095238095
0061.HK,0.09263610105145827,1.4705525148528458,0.23076923076923075,348397.8333333333
0062.HK,-0.035503722133980474,-0.5636041163019107,-0.013071895424836671,69215.62295081967
0063.HK,0.002716436411123574,0.04312209117692273,-0.1666666666666666,792389.8305084746
0064.HK,-0.010726752835060235,-0.1702819222609586,-0.04761904761904753,3924735.1639344264
0065.HK,0.0636793378442469,1.0108781495348473,0.13636363636363635,532128.2333333333
0066.HK,0.15769733286614784,2.503367551091999,0.12440758293838862,4017417.8360655736
0067.HK,-inf,-inf,,0.0
0068.HK,-0.06136643129891356,-0.9741618963867341,-0.24528301886792453,22176.470588235294
0069.HK,0.09542440487554865,1.514815465842247,0.10958904109589039,1896086.5573770492
0070.HK,0.09535606876496393,1.5137306637172114,0.3333333333333334,2240486.5
0071.HK,0.07487448384345378,1.1885955827646142,0.10869565217391293,84399.95081967213
0072.HK,0.06649711902838373,1.0556090391081865,0.13333333333333347,238960.0
0073.HK,0.0755278916828282,1.1989681106507226,0.1764705882352941,3314254.524590164
0075.HK,-0.15621729493865158,-2.4798726773694075,-0.17073170731707313,68287.54716981133
0076.HK,0.09882885276021518,1.5688594005680923,0.0,73284200.85245901
0077.HK,0.021061488741947285,0.33434076871187485,0.0,45718.75
0078.HK,0.16487985082428702,2.617386488918949,0.09629629629629621,163096.5737704918
0079.HK,-0.007741000194416226,-0.12288456847996788,-0.055555555555555455,44125.137931034486
0080.HK,0.08529136834464915,1.3539584977220904,0.22222222222222227,4830135.24590164
0081.HK,0.022545250791165813,0.3578947610340417,0.016317016317016382,5876433.327868853
0082.HK,0.1847883010692422,2.9334233389400755,1.1600000000000001,107883185.08196722
0083.HK,0.12370358458576707,1.9637335266070963,0.12162162162162161,4006657.131147541
0084.HK,0.024794253521501785,0.3935965725682872,0.0,362408.77358490566
0085.HK,0.09392877127313565,1.4910730184555083,0.19402985074626866,3452491.8032786883
0086.HK,0.04232990433930016,0.6719663994176526,0.02058823529411773,537228.0163934426
0087.HK,0.18565546713166903,2.947189173419534,0.22176870748299332,1125292.1639344261
0088.HK,0.17423594121384176,2.7659098194065685,0.11652542372881353,74793.13114754099
0089.HK,0.087602219508125,1.3906421226947385,0.08205128205128201,30707.325581395347
0090.HK,0.128239225221855,2.035734589563781,0.21818181818181814,305305.0847457627
0091.HK,-0.0213325439658297,-0.3386436369956217,-0.10714285714285723,663554.6981132076
0092.HK,0.13384601354561138,2.1247395949144217,0.3333333333333333,992619.3928571428
0093.HK,-0.04083194839784038,-0.6481870860414474,-0.06451612903225812,44312.5
0094.HK,0.07403011412086603,1.1751916289612554,0.1999999999999999,609815.5423728813
0095.HK,-0.09900251298929882,-1.5716161712407593,-0.0705394190871369,4081603.4098360655
0096.HK,0.08092050351716447,1.2845731696352682,0.1238095238095237,27100.0
0097.HK,0.09382673633394042,1.4894532640106073,0.22222222222222227,2319296.131147541
0098.HK,0.0041385854075569085,0.06569800660797885,-0.004109589041095925,23619.166666666668
0099.HK,-0.1760463003990349,-2.7946483805329043,-0.13698630136986303,15837.5
0100.HK,-inf,-inf,,0.0
0101.HK,0.004920099597877991,0.07810415976992435,-0.004201680672268818,4489740.163934426
