,Daily Sharpe - 5d,Annual Sharpe - 5d,Return over 5d (%),Avg volume (5d)
0174.HK,0.3322764257311397,5.2747247340841135,0.03669724770642185,352000.0
0175.HK,-0.7356549428590834,-11.678160177363399,-0.14149139579349904,84694842.0
0176.HK,1.2141703833999022,19.27435730241653,0.14285714285714277,323200.0
0177.HK,0.043518242477961454,0.6908306825477597,0.003389830508474705,2554268.6
0178.HK,0.09466763818359746,1.5028021670378477,0.010582010582010592,16832359.4
0179.HK,-0.47187589538178626,-7.490797613196832,-0.032679738562091505,716049.8
0180.HK,0.2932728918686766,4.655562828967531,0.04878048780487809,237000.0
0181.HK,0.4998571428571429,7.934986146355717,0.06666666666666674,8333.333333333334
0182.HK,-0.24831604838904048,-3.941895063502093,-0.0555555555555556,25079460.0
0183.HK,0.055523809523809524,0.8814131510575179,0.0,475200.0
0184.HK,-0.386261053217112,-6.131704127774182,-0.05448717948717946,194400.0
0185.HK,-0.7029037078282752,-11.158250439232926,-0.09756097560975606,9526000.0
0186.HK,0.4998952380952381,7.9355908895125316,0.09090909090909079,70000.0
0187.HK,-0.2091182408250238,-3.3196491589819654,-0.028248587570621493,77200.0
0188.HK,0.007945947103389535,0.1261379997986565,0.0,832000.0
0189.HK,-3.3543435097103784,-53.24855243146341,-0.31309041835357626,39528302.4
0190.HK,-0.0010779556612904276,-0.01711201562477188,0.0,187751.2
0191.HK,0.49923401360544223,7.925094276147819,0.012433392539964526,189736.0
0193.HK,-inf,-inf,0.0,32176.0
0194.HK,0.11188296430104575,1.7760869969117075,0.004059539918809235,94482.0
0195.HK,-inf,-inf,0.0,550000.0
0196.HK,-0.09460417211965572,-1.5017946745065558,-0.03333333333333337,11226800.0
0197.HK,-0.5000857142857142,-7.938614605296605,-0.11111111111111106,2183181.8
0198.HK,,,,
0199.HK,-0.8669788110162586,-13.762861955468917,-0.0169491525423729,284921.0
0200.HK,-0.31179581278533103,-4.949605082767436,-0.03592120509849368,5145579.0
0201.HK,-0.5001142857142857,-7.939068162664217,-0.0833333333333333,759600.0
0202.HK,-inf,-inf,0.0,710600.0
0204.HK,0.7946615153211778,12.614860476081484,0.1875,10056000.0
0205.HK,-inf,-inf,,0.0
0206.HK,0.8653417982551673,13.736875183515597,0.09999999999999995,200000.0
0207.HK,-0.2499182257116866,-3.9673288400137867,-0.01960784313725492,6011000.0
0208.HK,-0.5013904761904763,-7.959327058417513,-0.006849315068493157,784030.0
0209.HK,0.499952380952381,7.936498004247754,0.1999999999999999,1955200.0
0210.HK,-inf,-inf,0.0,508800.0
0211.HK,0.4996952380952381,7.932415987939254,0.03125000000000003,186963.4
0212.HK,-0.7288571437786121,-11.570248462386335,-0.013301088270858628,0.0
0213.HK,-0.5010285714285714,-7.95358199842777,-0.009259259259259267,23640.0
0214.HK,-0.7321531187191718,-11.622570442507666,-0.04672897196261686,21741.8
0215.HK,0.4054980755883383,6.437082390732087,0.08633093525179865,13711114.2
0216.HK,-0.6342429052646584,-10.06829398882431,-0.035714285714285615,200000.0
0217.HK,0.4998190476190476,7.934381403198902,0.05263157894736847,1714800.0
0218.HK,-0.5738770456639366,-9.110015675731406,-0.07964601769911493,843000.0
0219.HK,-inf,-inf,0.0,27000.0
0220.HK,-0.4653931150339061,-7.387886665568346,-0.06947368421052633,4730724.0
0221.HK,,,,
0222.HK,0.7924653650793041,12.57999767179109,0.05866666666666672,314800.0
0223.HK,-inf,-inf,0.0,3828400.0
0224.HK,-inf,-inf,0.0,46000.0
0225.HK,-0.5011428571428571,-7.955396227898214,-0.008333333333333304,0.0
0226.HK,-0.7059750423934535,-11.207006363948159,-0.03433476394849788,27372.5
0227.HK,-0.8661806695965301,-13.750191853222947,-0.05263157894736847,777600.0
0228.HK,-0.5001142857142857,-7.939068162664217,-0.0833333333333333,4174800.0
0229.HK,-0.2871142206107627,-4.557796953637281,-0.02678571428571431,213200.0
0230.HK,-0.2552919680513709,-4.0526343550570445,-0.010869565217391313,919600.0
0231.HK,-inf,-inf,0.0,40894000.0
0232.HK,-0.5001428571428571,-7.939521720031827,-0.06666666666666654,3877420.0
0234.HK,-inf,-inf,0.0,2266009.0
0235.HK,-0.7702240602196061,-12.22692790283709,-0.2,571587170.0
0236.HK,-0.5009523809523809,-7.952372512114141,-0.010000000000000009,36000.0
0237.HK,-0.19526169202617863,-3.099683266073715,-0.014705882352941124,31000.0
0238.HK,-inf,-inf,,0.0
0239.HK,-0.5733486634781985,-9.101627868567446,-0.0540540540540541,77250.0
0240.HK,0.003917922123846547,0.0621950855748958,0.0,285519.4
0241.HK,-1.963176815798183,-31.16446580549791,-0.2177700348432056,51252389.6
0242.HK,-1.0225776608681676,-16.2329171214439,-0.046332046332046205,5190721.0
0243.HK,-0.5935256994165816,-9.421928384291695,-0.09677419354838701,76383.0
0244.HK,-0.7762802537227724,-12.32306699424347,-0.1111111111111112,314600.0
0245.HK,-inf,-inf,0.0,2274780.0
0247.HK,-inf,-inf,,0.0
0248.HK,-0.3096390798159302,-4.915368008278985,-0.1666666666666666,594378.8
0250.HK,-inf,-inf,0.0,5471700.0
0251.HK,-0.8993562379995396,-14.2768376748084,-0.039751552795031085,127200.0
0252.HK,-inf,-inf,,0.0
0253.HK,-0.5001809523809524,-7.940126463188642,-0.052631578947368356,25500.0
0254.HK,-inf,-inf,,0.0
0255.HK,-0.14499213002454236,-2.3016787086388835,-0.003597122302158197,98000.0
0256.HK,0.0010621554159066858,0.016861194505136817,0.0,1856400.0
0257.HK,0.10966054453217236,1.7408071768083118,0.010893246187363797,22684621.4
0258.HK,-1.7564863736276353,-27.883356755354427,-0.04265402843601889,158378.0
0259.HK,-0.33780194726450413,-5.362439669131401,-0.021164021164021066,52800.0
0260.HK,-inf,-inf,0.0,1944000.0
0261.HK,-inf,-inf,0.0,6624000.0
0262.HK,-inf,-inf,0.0,622500.0
0263.HK,-0.3692511649266678,-5.861680522301153,-0.38461538461538464,2569480.0
0264.HK,-0.5005047619047619,-7.9452667800215675,-0.018867924528301903,1333.3333333333333
0265.HK,-0.5000666666666667,-7.9383122337181975,-0.14285714285714296,104000.0
0266.HK,-inf,-inf,,0.0
0267.HK,0.3068674652019036,4.871369990286025,0.01649175412293858,31572222.8
0268.HK,-0.7056088914921219,-11.201193898584684,-0.12363636363636359,35393010.0
0269.HK,-inf,-inf,0.0,90542000.0
0270.HK,0.16643295430152505,2.642041242285678,0.021707670043415263,11621328.2
0271.HK,-inf,-inf,0.0,8172.5
0272.HK,-0.7060307308982309,-11.207890391555313,-0.03305785123966945,10076583.2
0273.HK,0.06780650385368317,1.0763948788175308,0.0,373031902.8
0274.HK,-inf,-inf,,0.0
0275.HK,,,,
0276.HK,-0.462196786892476,-7.3371465293436575,-0.0338983050847458,357678.4
0277.HK,-inf,-inf,,0.0
0278.HK,-inf,-inf,0.0,9500.0
0279.HK,-inf,-inf,,0.0
0280.HK,0.015106773408039027,0.2398125933016497,0.0,722000.0
0281.HK,0.004708029764452854,0.07473765553099353,0.0,1621200.0
0282.HK,-15.835400050844624,-251.3791826745267,-0.18181818181818185,4993600.0
0285.HK,-0.6980422879547364,-11.081077791208623,-0.1028138528138528,9268967.8
0286.HK,-0.07587728168218129,-1.2045145049438903,-0.018518518518518535,15687204.0
0287.HK,-0.5001845238095238,-7.940183157859594,-0.05161290322580649,2333.3333333333335
0288.HK,0.34624162979883066,5.496415475912381,0.022857142857142878,53979133.4
0289.HK,-0.5370109137283771,-8.524783974317085,-0.03096330275229373,32000.0
0290.HK,-0.5003904761904762,-7.943452550551123,-0.02439024390243891,583960.0
0291.HK,-0.49304100243063026,-7.82678327153664,-0.053299492385786774,16479711.2
0292.HK,-inf,-inf,0.0,128493.75
0293.HK,-0.32780982389178553,-5.203819628049265,-0.04183535762483138,14106332.2
0294.HK,-inf,-inf,,0.0
0295.HK,-0.45896507236246825,-7.285844651615131,-0.25,2375000.0
0296.HK,-1.1123887756188162,-17.65862436904211,-0.06299212598425202,154000.0
0297.HK,-0.8093693535153746,-12.848340169192817,-0.09016393442622941,17028322.0
0298.HK,-0.5004285714285713,-7.944057293707937,-0.02222222222222224,2485000.0
0299.HK,0.28046225255960233,4.452200234482177,0.035714285714285546,674000.0
0301.HK,-0.8523944578421465,-13.531342526280302,-0.07563025210084022,113200.0
0302.HK,-1.0159159457469962,-16.127165672349232,-0.07961783439490445,12743800.0
0303.HK,0.8253579374125364,13.102151070040707,0.07016191210485755,674381.4
0305.HK,-0.8979760347258532,-14.25492762708305,-0.11979166666666666,22307366.6
0306.HK,-1.3165922391033003,-20.90025385647013,-0.0376569037656905,32800.0
0307.HK,-inf,-inf,,0.0
0308.HK,-0.08007712489965384,-1.2711849491372527,-0.015037593984962419,9334000.0
0309.HK,-inf,-inf,0.0,91000.0
0310.HK,0.49997142857142857,7.936800375826161,0.3333333333333334,7440000.0
0311.HK,-inf,-inf,0.0,1049.6666666666667
0312.HK,-1.261579717475416,-20.026957149138468,-0.09302325581395345,1038800.0
0313.HK,-inf,-inf,0.0,12367333.4
0315.HK,0.05690183883819371,0.9032886882488224,0.006036217303822988,3514919.2
0316.HK,-1.4497537815190522,-23.014127809049285,-0.13069544364508398,197340.0
0317.HK,-0.6516155266790399,-10.344075804126682,-0.09218203033838973,2952360.0
0318.HK,-0.5003285714285715,-7.9424698429213,-0.02898550724637668,185000.0
0320.HK,-0.8428697718691093,-13.38014282387645,-0.10869565217391314,70800.0
0321.HK,-0.47127995043631216,-7.481337280471969,-0.050561797752809036,1681800.0
0322.HK,-0.7612565937944906,-12.08457378653003,-0.040391676866585076,11708154.6
0323.HK,0.2800095426449685,4.445013687381131,0.021897810218977957,23694161.6
0326.HK,-0.39719125429674873,-6.305215690794073,-0.0434782608695651,1035600.2
0327.HK,-0.6726092759943182,-10.677341242777034,-0.0878828229027963,3671752.4
0328.HK,-1.4970424463715202,-23.76481209124075,-0.11538461538461538,56000.0
0329.HK,1.3838432491483754,21.967830544453182,0.27118644067796616,1317753.0
0330.HK,-0.4626676080909142,-7.344620584161927,-0.04347826086956525,2264154.6
0331.HK,0.5590505325020911,8.874652075912591,0.0697167755991286,3546770.0
0332.HK,-0.5003047619047619,-7.942091878448291,-0.03125000000000003,1456000.0
0333.HK,-0.4354976248122657,-6.913310470875404,-0.04838709677419359,27280.0
0334.HK,-0.0074431940430243594,-0.1181570423870391,-0.019230769230769246,5654800.0
0335.HK,0.7853717797283765,12.467390495336899,0.03846153846153849,222400.0
0336.HK,-0.891798533191497,-14.156862830381293,-0.1381733021077282,6714247.2
0337.HK,-1.5166638851978325,-24.076292776238887,-0.03585657370517923,906800.0
0338.HK,-0.039258007156609695,-0.6232015434262991,-0.005291005291005296,37204440.0
0339.HK,1.2226727813688054,19.40932868585704,0.36363636363636354,3678000.0
0340.HK,0.009535931316107154,0.15137821669087434,0.0,384040.0
0341.HK,0.57450181311827,9.119933551599884,0.027027027027027077,1009387.0
0342.HK,-inf,-inf,0.0,1031840.0
0343.HK,-0.5002380952380953,-7.941033577923864,-0.040000000000000036,6973952.6
0345.HK,-0.333560208329743,-5.295104151044373,-0.028875379939209706,1543794.4
0346.HK,0.4434967987112027,7.04029341985868,0.25000000000000006,49508000.0
0347.HK,-0.2416380124116999,-3.835884528847781,-0.04784688995215305,61967016.2
0348.HK,-0.43147458670277217,-6.849446720759471,-0.09677419354838701,1554000.0
0351.HK,0.031748506532941596,0.5039919167032377,0.0,384500.0
0352.HK,0.3357989315162807,5.330642779879731,0.06249999999999992,37000.0
0353.HK,-inf,-inf,0.0,2640920.0
0354.HK,-0.9660283715900053,-15.335224983959089,-0.136200716845878,23680632.2
0355.HK,-0.8662960299671149,-13.752023142333265,-0.04347826086956525,379446.8
0356.HK,-inf,-inf,,0.0
0357.HK,-0.09069436657544751,-1.439728435638977,-0.037481259370314844,4326726.4
0358.HK,-0.8074868381578542,-12.818456164341262,-0.13938753959873287,28849411.8
0359.HK,-0.5001047619047618,-7.938916976875012,-0.09090909090909087,1104000.0
0360.HK,0.055523809523809524,0.8814131510575179,0.0,895200.0
0361.HK,0.499952380952381,7.936498004247754,0.1999999999999999,1888000.0
0362.HK,-0.7774517408985226,-12.34166377663029,-0.09375000000000008,9472302.4
0363.HK,-0.35747342368426194,-5.674714676300304,-0.012216404886562003,1301766.6
0364.HK,,,,
0365.HK,-0.18425254088680926,-2.924918409709546,-0.030303030303030328,248000.0
0366.HK,0.008185565742577804,0.12994182777138374,0.0,34471.0
0367.HK,0.17011106518047273,2.7004294423669783,0.009523809523809532,165615.0
0368.HK,-0.6008857694456132,-9.538765873864719,-0.059523809523809444,283200.0
0369.HK,-0.21967545842684327,-3.4872397928492136,-0.029126213592233035,161400.0
0370.HK,-0.5001761904761904,-7.94005087029404,-0.054054054054054106,315680.0
0371.HK,-0.1701915044040582,-2.701706375454552,-0.00967741935483879,26415063.2
0372.HK,0.18262777882794642,2.89912611162512,0.040000000000000036,2953740.8
0373.HK,0.9094518467968065,14.437100496076583,0.03536977491961425,709600.0
0374.HK,-inf,-inf,0.0,15000.0
0375.HK,-inf,-inf,0.0,500.0
0376.HK,-0.06543980637485054,-1.0388247210724426,-0.015974440894568634,1890000.0
0377.HK,-0.19581400448303515,-3.1084509545147876,-0.012658227848101333,912.0
0378.HK,-inf,-inf,0.0,13640000.0
0379.HK,-0.5000809523809524,-7.938539012402004,-0.11764705882352951,50000.0
0380.HK,-0.5001333333333333,-7.939370534242624,-0.07142857142857148,126666.66666666667
0381.HK,0.4298935557431452,6.82434863235387,0.15999999999999992,24307100.0
0382.HK,-1.4284813510355752,-22.676438444002144,-0.09693251533742331,5046304.8
0383.HK,0.029083011494945132,0.46167849475474587,0.0,954320.0
0384.HK,-0.031202935294163573,-0.49533124178158117,-0.005042016806722642,7732825.6
0385.HK,0.8651907171393136,13.734476845153514,0.02040816326530614,26700.0
0386.HK,0.08363256856572447,1.3276258675827888,0.004608294930875683,147938182.8
0387.HK,0.1867012833833877,2.963790991734238,0.0454545454545455,58400.0
0388.HK,-1.6507697656722973,-26.205157630759608,-0.11485943775100399,11073340.0
0389.HK,-inf,-inf,0.0,1580400.0
0390.HK,-0.5248735380041867,-8.332109107906122,-0.043478260869565154,37912813.2
0391.HK,0.03215261789492134,0.5104069856978818,0.0,2495000.0
0392.HK,-0.6002295963390847,-9.52834944872342,-0.02095238095238098,2532612.8
0393.HK,-0.2569797251994367,-4.079426669180567,-0.011904761904761916,160800.0
0395.HK,0.12125395333959306,1.9248468361199582,0.0,31739200.0
0396.HK,-inf,-inf,0.0,1000.0
0397.HK,0.06503595779532656,1.0324138236199598,0.0,7927281.0
0398.HK,-0.774193671830524,-12.289943533581111,-0.029520295202952056,375617.6
0399.HK,0.03633674009131248,0.5768278664184195,0.0,353660.0
0400.HK,-0.7395241725136117,-11.739582293951068,-0.20289855072463756,4803202.2
0401.HK,-0.5001047619047618,-7.938916976875012,-0.09090909090909087,40000.0
0402.HK,,,,
0403.HK,-0.5003047619047619,-7.942091878448291,-0.03125000000000003,835600.0
0406.HK,-0.5005238095238096,-7.945569151599976,-0.018181818181818195,6666.666666666667
0408.HK,-0.5849855039391335,-9.286356984004456,-0.0213414634146341,150000.0
0410.HK,-0.6674117988814061,-10.594833851462743,-0.044354838709677366,8868139.6
0411.HK,0.2342111810112002,3.7179872353582146,0.009138381201044423,5800.0
0412.HK,-1.1683513147770699,-18.547002137132825,-0.18644067796610167,12211228.8
0413.HK,0.026545403807765634,0.42139522156280945,0.0,397488.2
0416.HK,-0.8990679685968838,-14.272261539908301,-0.06046511627906972,10600.0
0417.HK,-0.47867011239670143,-7.5986524646460465,-0.06521739130434788,36000.0
0418.HK,-0.19226001835501408,-3.0520331737684847,-0.04878048780487796,1856660.0
0419.HK,-0.21981210570761656,-3.4894090011827696,-0.07999999999999996,168993100.0
0420.HK,-0.19634265735069445,-3.116843058621033,-0.01075268817204302,359200.0
0422.HK,0.14216038386564792,2.2567261319639007,0.03846153846153849,269800.0
0423.HK,0.0024246526179355463,0.03849016705667498,0.0,27600.0
