,Daily Sharpe - 3mo,Annual Sharpe - 3mo,Return over 3mo (%),Avg volume (3mo)
FCX,0.19638651942508195,3.1175393474659336,0.5111111111111111,22682289.0
GPS,0.24719606079277642,3.924115811594943,0.557274045432576,7363148.677419355
GRMN,0.08669395687005087,1.376223900301885,0.07232150348183576,719972.0322580645
IT,0.14540619868640708,2.3082518448688796,0.17622457385463533,453826.29032258067
GD,0.17025502265197284,2.7027146963807325,0.14172056921086673,1397177.5161290322
GE,0.12588374519661671,1.9983425033740172,0.19441944194419444,86741802.5483871
GIS,0.0004064148672453854,0.00645163600710372,-0.00457394545146541,4353297.0322580645
GM,0.2037712840754264,3.2347688519992475,0.38886221795487286,23688801.93548387
GPC,0.16598701649998512,2.6349621991472127,0.19184180556993477,823868.6129032258
GILD,0.06463005670579022,1.02597034358114,0.059061080262493654,9189632.290322581
GL,0.0799351153104085,1.2689306167956753,0.07288443069042805,445661.67741935485
GPN,0.10057154195733392,1.5965237339364222,0.1093661207831793,1857218.7096774194
GS,0.3130492758936028,4.969503192739922,0.42036876624180164,3224281.419354839
GWW,-0.01282477212796305,-0.20358694602997715,-0.020833333333333443,333837.70967741933
HRB,0.20314149773241086,3.2247713037429038,0.28926132836747365,2757070.8387096776
HAL,0.10103446522139584,1.603872412933307,0.18335824613851517,11122100.35483871
HBI,0.17298678455648706,2.746080072223041,0.4540311173974539,5489211.29032258
HIG,0.2104567584726924,3.340897467909179,0.2450273224043716,2170032.709677419
HAS,0.060509337530300585,0.9605559546146557,0.05224932249322486,887776.5161290322
HCA,0.17183862094118563,2.7278535398800385,0.18943771357564468,1538887.9677419355
PEAK,0.07313936192254067,1.1610513761819374,0.07045075125208691,3423159.193548387
HSIC,0.0007286861993010431,0.01156753480293245,-0.010879025239338556,970370.3548387097
HSY,0.030041484616566937,0.4768937838636522,0.015442987419290566,918633.2258064516
HES,0.14075755878050836,2.234456974114687,0.26187943262411356,2140178.7419354836
HPE,0.25179220167367183,3.9970772861637425,0.31470829909613807,10569246.032258065
HLT,0.1621379012691147,2.5738593891361283,0.20615413927788892,2717121.6774193547
HFC,0.231993132294098,3.682776803550545,0.5297010972379872,2440709.3870967743
HOLX,-0.02424470073521109,-0.3848726925393203,-0.05033112582781453,1963398.322580645
HD,0.04977768563019172,0.7901962621070447,0.037353533845809354,4264002.225806451
HON,0.01574199245698833,0.24989638309107462,0.007610776485969202,2631469.8387096776
HRL,0.024626633380421818,0.3909356853201482,0.016691316289879552,2628032.193548387
HST,0.15484525694291024,2.458092249413029,0.23294279807029641,7909604.806451613
HWM,0.11629951943670443,1.8461976361550556,0.1752041573867854,3473686.0967741935
HPQ,0.2501227435672091,3.970575460320095,0.29354702657106707,9300422.322580645
HUM,0.03595545678547289,0.5707751815805469,0.028649351311396044,1071013.677419355
HBAN,0.20283981671522797,3.219982266062494,0.29944400317712466,12665534.322580645
HII,0.11385932510050537,1.8074607519695491,0.12551825978304082,386071.6129032258
IEX,0.03786818196106293,0.6011387524266885,0.027902240325865527,399729.1612903226
IDXX,0.08283201658422615,1.3149174988550416,0.09871816930488651,440330.87096774194
INFO,0.08948941869148724,1.4206004809764627,0.0769662921348314,3138369.290322581
ITW,0.10905960165207042,1.7312675043308838,0.0717722140402553,1000246.6774193548
ILMN,0.11156342479355073,1.7710144644863564,0.17809540014746755,1083776.7419354839
INCY,-0.0403987543441028,-0.6413103436277178,-0.07244696881882462,1212097.8709677418
IR,0.09807263355028045,1.5568547927712701,0.12131367292225201,2044015.2903225806
INTC,0.14227251236059063,2.258506116638915,0.2498519834221432,37103583.12903226
ICE,0.052580399138565215,0.8346879597429504,0.03766444404397182,2375695.419354839
