,14D.AX,1ST.AX,3PL.AX,4DS.AX,5GN.AX,88E.AX,8CO.AX,8IH.AX,8EC.AX,8VI.AX,9SP.AX,ACB.AX,A2B.AX,ABP.AX,ABL.AX,AEG.AX,ABT.AX,ACS.AX,ACQ.AX,ACF.AX,ACR.AX,ACW.AX,ACU.AX,AD1.AX,ADA.AX,ADH.AX,1AD.AX,ADD.AX,ABC.AX,ADR.AX,AHZ.AX,ADY.AX,ADT.AX,ADJ.AX,ABV.AX,ADX.AX,AER.AX,AEI.AX,AFL.AX,AEB.AX,AFR.AX,A1G.AX,AFT.AX,AFP.AX,AGL.AX,AGJ.AX,AGR.AX,AHL.AX,A1M.AX,AGI.AX,A40.AX,AHQ.AX,AGS.AX,AGE.AX,A4N.AX,1AG.AX,AGH.AX,3DA.AX,ABR.AX,ADN.AX,AAR.AX,AGG.AX,ADO.AX,AGX1.AX,AHX.AX,ADI.AX,ADV.AX,AGY.AX,AHK.AX,AAJ.AX,AHY.AX,AFA.AX,AHN.AX,AIA.AX,ACP.AX,AD8.AX,AEE.AX,ABW.AX,A3D.AX,AC8.AX,AGD.AX,AAC.AX,AAP.AX,ABX.AX,AHF.AX,AEF.AX,AFG.AX,AFI.AX,AGM.AX,ABA.AX,AEV.AX,A200.AX,AGVT.AX,AAA.AX,ACDC.AX,4CE.AX,360.AX,1AL.AX,3DP.AX,A2M.AX
14D.AX,45.42734646633798,5.1740640298432075,-1.326353978072211,3.4284460921471895,1.0918374020442971,23.608789551159745,-5.375409184265597,14.32286837711891,-4.011038343306668,-8.59498447946434,6.967441350131685,4.140357120233266,0.6755019987661381,2.0065376707927736,,-0.022317517354216596,,0.0,2.660084235663681,1.4664622217531298,2.971418681847212,-18.662946578323268,-9.845759736275566,1.1908029446218844,7.424362331462571,0.7573480018711541,13.878215237381742,-10.73310835595503,-1.2130041410530141,2.092912849839111,,-18.45319041079939,7.777037961290853,,-2.113385362869363,16.79867751296328,1.7809657519298576,4.316684314076726,-3.8084339164279526,0.0,4.145327687639351,7.2857631311991895,,-1.019646359772581,-0.020726305037157458,0.0,14.827803374977316,0.0,2.1819261034546034,-6.353489117617053,0.0,3.462270844851071,-0.6002244482122849,50.74119655489963,-6.185274505374435,1.7911973742727132,-2.1838487678200096,11.898113350374583,1.4899932663758335,5.898696646689944,7.292786420018744,-1.3252724282858,-2.2415107381643633,0.6748493411885731,-0.6929953566580338,-0.22316758372215395,-7.343728877328147,-2.170837418515434,,0.0,1.3477542632223682,3.637368345830683,,0.1437867333010834,17.666197942255714,0.19066754779105644,,,7.897126172896451,5.157231392171578,4.6818975941081025,1.5541642543584515,86.447839369666,9.78110382519742,1.9904679449823472,-3.1865371998835124,-0.3834971253614647,-0.7013235074524801,0.26538622386934596,1.2660300823288921,16.242774804337053,0.35263922151036714,-0.12872863202637794,0.011125537327426374,0.5928293339660834,19.145556026360993,-0.6129953412332396,,-12.111868642582849,2.0229504672107623
1ST.AX,5.1740640298432075,43.39873089873091,-0.4682182021599698,-1.313501313501314,13.636918986451008,41.38931558286401,21.08269087307208,-1.122546452986781,1.2779564261075103,-2.4042286805168738,0.08093758093758081,-17.579642579642584,-2.866152470870181,1.833933017739288,,-0.9423800858487457,,0.0,0.9928155659607151,4.084056494459904,-2.8593225993896856,-0.32375032375032303,-3.9740756523973335,-24.99444999445003,6.450978237811991,1.830638590474112,-0.37665487840313044,-39.109039109039074,-0.7387627455029887,-0.7705257705257793,,-3.399378399378401,4.608736085635677,,-13.22520072520074,9.018759018759031,-0.2231915110702985,-0.8075702893216182,-0.492018433617788,0.0,-0.16187516187516196,3.2362789715730917,,1.4544758933454662,-0.6621406264669661,0.0,-1.1493136493136493,0.0,-1.449502831813973,-3.5167545423664577,0.0,0.46288587955254656,3.4369686882158517,12.077294685990363,-6.068932083751978,0.0647500647500651,-1.4416128388394651,-2.037162357224047,3.0747123162416257,-2.0651372024629358,2.646556473134946,-0.1659988869798156,1.046740426111048,-0.09960148648062862,-3.8701280818655133,1.0880729150331436,-0.9874384874384876,-0.5827505827505829,,0.0,-2.2770272354814525,6.377881377881385,,-0.8659985206468794,-1.6187516187516202,0.39897378557766244,,,4.150205854751305,-6.173775842893497,-2.5917898930128374,0.7903477679729383,-2.670940170940172,5.018816761240977,-0.4220316720316717,-0.5803478796224105,0.519609901072632,-0.1423296248430115,1.2430764427551435,0.8297682898093303,-0.9712509712509714,0.13663653539077028,0.10841822642592025,0.02283575980690116,-0.49142395201397193,-1.456876456876457,0.11991012262500739,,-19.604992829115268,-1.2055746634719418
3PL.AX,-1.326353978072211,-0.4682182021599698,4.973876337515326,-3.0667593148117454,-0.2303562704147807,0.15278407819740006,0.7001583153324239,1.2223402914852077,-3.731228172162982,1.6154382969689975,1.0025724174350317,-3.2297293436225,1.0505316305353265,-1.0692346545464737,,-0.05019232869429273,,0.0,-0.5213127625335333,0.7826732214004392,-2.143330995686458,-0.046369433522847274,5.45651323899783,1.1206007616238831,-0.6994029874891571,0.6388453241627274,-3.934137810546474,9.33636896630851,-1.0684219307468557,-0.4342707963845258,,18.93184096416833,-0.09342246973824805,,2.070177874816109,-5.257297990158736,0.04049007157106208,0.4314351417502825,0.618379662105455,0.0,0.8106697756296528,-0.8317279821401744,,-0.062217830695701616,-0.17904006144776535,0.0,-2.217318721563916,0.0,0.4552481786415026,-0.5204177013281521,0.0,4.073347047427395,0.3648529038111136,-2.6256783882209085,0.5670287649986085,0.7585433719080387,0.1327361779544318,-0.9326204859357771,-1.1960197496081606,6.90650045780243,-0.9655855175362057,0.6525526564588833,-2.116680249953618,-0.676396722961569,0.7842451886133811,0.21605246147813126,-2.8219282108824375,0.3327842974466119,,0.0,-0.6185259749089306,-0.004636943352284723,,-0.030937185023883363,18.564916347106596,1.5946682107704186,,,3.230676900473627,-0.6374006830134221,1.552404216198446,-0.7513556825667197,-28.388651162352218,1.6222916177470463,2.38984898925161,0.2392456989545732,-1.1687117689393915,0.05223512169597566,0.1810054883600764,0.6112316478062954,-9.205765962485215,-0.04528914248906657,0.014637408860531727,0.0017568030936281015,0.39648394540157084,-8.127214487051912,0.5117526035704596,,1.71824123515587,-1.0232400850639873
4DS.AX,3.4284460921471895,-1.313501313501314,-3.0667593148117454,81.07935715078581,-1.4404767057138679,3.462316826372131,13.387047173652707,34.252376374036984,-0.25126443382297653,-9.985572545306985,-15.121915121915153,9.046509046509046,-1.7620228716323156,0.16827960144172538,,0.1738314821880043,,0.0,1.5860669368494493,0.7863430411963558,-0.08924015631962393,-12.039812039812064,-16.271482984769698,-3.815232386660962,6.125625634736377,2.2862271710166,7.241528959810691,-31.747511747511723,0.8985986005704731,-10.310430310430311,,-39.42168942168943,5.199344960618668,,4.384504384504384,73.35257335257337,-0.15708197526379095,6.2675824095184955,-2.709537457605303,0.0,4.602804602804606,5.534978754516563,,-1.6871557272415427,0.5656281425717231,0.0,3.0472305472305585,0.0,-1.1561320986369557,-0.9379707828354682,0.0,10.018878828402636,-1.9485422452477401,-160.7430411778238,-4.711816678437449,-0.6445406445406475,11.3633947557805,11.65677590523992,6.46164409333658,15.703607372302637,-2.386334507320445,-0.4471317119947726,18.23991119695415,0.35177655455791834,-1.7702076051302589,0.87997846725369,-38.18662818662824,-1.769341769341768,,0.0,-0.21458430897809302,-0.10508010508010508,,0.22725626153476677,19.471269471269466,-2.117784118618076,,,-5.7115467505077895,-4.337773062724579,-2.961190475439143,6.747800562612147,79.2429792429793,-7.658850689153715,-3.8161573875859536,-1.1502973974613877,1.4995001086416857,-0.7859751477054692,0.21665273814713917,1.3358467106082539,75.4800754800756,0.5684612476549831,0.2711116821764276,-0.01710257587327129,0.14070179787370343,12.365412365412368,-1.4786137723100032,,10.252062401844444,1.7407881290207614
5GN.AX,1.0918374020442971,13.636918986451008,-0.2303562704147807,-1.4404767057138679,18.864384057948705,11.787779956998605,18.046681044394177,1.991532123473328,1.8698231477909952,0.32134605167529545,1.522847498445035,-8.986854902589869,-1.8844556053078851,1.7143013988041849,,0.8304795924770362,,0.0,1.0056714652487653,1.9636070039049136,-0.5377439598189778,3.93342257832616,0.4739106781961535,-5.513573591241306,5.554290021941988,2.5572172111869733,1.402432588545215,-3.110687514364464,1.505727638415254,-5.593264417649614,,15.029228156381185,2.5556575351962825,,0.8317950979134103,22.054130645645756,-0.46463640850948257,3.296510152291228,-0.8952805496795045,0.0,1.8284164829417136,-1.8625556501274165,,2.484497434575157,0.14145662557411687,0.0,-1.540414261634671,0.0,0.8811592007704391,-3.6903827491407353,0.0,-1.711404851756938,3.254725288672014,23.236486011666912,1.8096030420005236,1.3818371452666944,-1.3637592328254091,0.3336134288153431,6.7080047853826885,0.8687496782342998,5.02507931019062,2.3834112062471187,-3.099568098534793,0.18889206998474736,-1.859437032122441,0.5452410634451278,5.033124154010794,-2.6986811419709853,,0.0,1.274556085244172,-0.233800668115849,,0.3069786123027311,-5.582983703146853,-0.08205501776136147,,,3.2583483568693135,-1.9391067847593615,3.618457551139832,0.17728176537451348,-10.282679721865302,4.039635983471089,-0.23730651961666632,0.540190343924169,3.1403937732951173,-0.1400619010684998,2.18347265204917,1.8315522843231389,-11.14637877817653,1.1501260490752694,0.22320472942157668,-0.005973901787730838,0.737751972864526,-4.662400198758894,2.3521367267271835,,-1.270264907811898,1.1542484823978767
88E.AX,23.608789551159745,41.38931558286401,0.15278407819740006,3.462316826372131,11.787779956998605,158.73015873015865,22.467488887928067,16.266272390751027,-3.368622468817947,6.007418263873599,-0.21334698754053472,1.2800819252432163,-0.7610797109909594,5.509542044551826,,-3.5113448136733534,,0.0,1.8560859220701273,5.345176641256124,0.41408910920212755,-0.42669397508107143,0.04676156749889443,-31.709457976738957,10.625083014518452,3.9738279622985586,0.9695672138068472,-75.86618876941455,3.17098628463318,40.663935825226254,,8.960573476702509,15.954034878778387,,1.0667349377026825,-146.19883040935673,0.5883204807935973,8.738535463343265,1.2000135720436964,0.0,0.4266939750810721,0.0684861758323393,,1.513160229149272,-1.3893446553505064,0.0,3.0295272230756125,0.0,-8.196576584919475,-0.561763172457705,0.0,-0.6156584497598321,-7.643069132832242,-190.47619047619057,-6.077680160189419,-0.17067759003242933,0.7951878349789983,16.6624502139912,6.646670289683068,5.443587464556673,-0.3860135629311897,-6.597116744818699,1.7467384978905742,0.2576016091908684,0.6111358793457708,2.408987458294824,2.6028332479945337,1.5360983102918582,,0.0,2.7295666365924216,26.967059225123634,,0.20500571110046903,4.266939750810715,0.31278343739776227,,,18.24615476689214,-11.15903350587545,-12.07824933032524,0.3742052863450487,7.040450588837691,0.05559951796510881,1.1124521493185078,1.9336052471664533,3.4660471148067726,0.36817190158410307,-0.04330439024441927,0.662983004648497,2.560163850486434,2.7907848168845537,-0.030519156613703906,0.09658388947096318,1.1858244795207709,3.8402457757296515,4.187728796838855,,-63.5060292637765,3.158102417760085
8CO.AX,-5.375409184265597,21.08269087307208,0.7001583153324239,13.387047173652707,18.046681044394177,22.467488887928067,87.41398043894738,1.4731636002331345,36.49238320947345,-1.1035927315352705,13.839017380941153,-12.984546000794456,1.579298752312736,-0.14810587527085187,,0.33456741853562055,,0.0,-2.1798946500867222,3.4098974498210053,-7.160411947175543,8.960169792474744,-3.344404182453435,-4.442828935248277,7.449110297523514,7.688119811728452,-0.3807432026324172,12.387351540649211,4.635101478704543,13.376519055594876,,-51.327540133587014,6.492470236773864,,-5.772398482017297,-55.18936931274588,-0.7995014757154799,5.289569636196092,-8.145068986443066,0.0,2.1707489330552683,0.3235769865449312,,4.142913493802791,0.528288343069133,0.0,-5.335601072094977,0.0,4.814458167215941,-1.1723234670605187,0.0,2.1160640146515366,4.935698321111263,-2.131523870654289,-3.4199114398382755,4.470293457678628,8.941883325722573,11.750025013850982,11.185017013191498,12.111805087408342,-2.511611558293734,6.104949793043389,3.071014177071905,0.14452606373283913,-5.74667286210302,3.721596259085255,-40.15682798368252,1.3058204193539467,,0.0,-0.492202918187942,3.1396067228372107,,2.284812108947525,-16.850734748033528,6.248096266012714,,,2.4986974238691677,5.136843645175361,0.7983845739492084,-0.9037420154426734,-37.97890667234561,16.116232832765707,-2.1089694786708506,4.77686914211406,8.187852585517833,0.28374263361446506,-0.027900777972177243,6.408850036983853,-1.8370965460640827,2.2139004341632873,-0.15520053726462285,0.003978061534838666,2.958711937716764,8.835092874582811,4.655746353390429,,3.6372794808523823,-0.028541777419104367
8IH.AX,14.32286837711891,-1.122546452986781,1.2223402914852077,34.252376374036984,1.991532123473328,16.266272390751027,1.4731636002331345,195.885343053394,-25.419048354769195,13.537688068441332,-18.68269461660655,6.566855382996669,-0.26001334824157135,-0.4791037143331253,,-0.9774316400695764,,0.0,0.2950893846735743,3.743871605845253,-0.22480289099199308,-6.644256754762885,-19.885501539020634,14.834543499767614,7.347430924592762,-3.280319241305253,-11.005930093900174,-34.06052075747966,2.261603845098568,-8.624172129913042,,6.09507183759172,-1.8593432798367873,,4.446901299123487,132.15004692277427,1.4189200953088155,5.514509543883279,-7.358696327168598,0.0,-0.3635484957246273,-6.105147677970202,,1.1966298989542934,-0.10877256386501445,0.0,3.2564603034348893,0.0,-2.1153938731101296,-4.51002470720187,0.0,4.501970134953098,6.1113114554924195,-66.59563645699058,-2.302438472156708,5.273624526494994,-2.4127582630832287,9.317619098861314,-6.047029062883185,13.762014755305396,8.107015043394783,-0.03620892438494192,10.794440594839005,0.4863720196978616,0.17390919673173924,-3.498997994179619,-17.200348306622676,-3.994977270811344,,0.0,-2.1809645283038157,2.0640424376072093,,3.3994697994351624,39.005925390760886,-9.703268421120422,,,5.319992456977785,3.1762189073258154,-2.4640083363310463,5.90994338059707,158.10981506013064,-9.076234026159092,15.768153467507451,-4.9358185397803505,1.8752210918752446,-1.354932873555695,-3.8499744438198467,-0.2555247486354042,84.89957687575087,0.2560965414032468,-0.1427357004115489,-0.013787071824018223,0.0780290658834147,37.655085234730805,-0.5341949525951976,,0.04577211591487446,1.637658961907756
8EC.AX,-4.011038343306668,1.2779564261075103,-3.731228172162982,-0.25126443382297653,1.8698231477909952,-3.368622468817947,36.49238320947345,-25.419048354769195,281.9282385931393,10.795817197838945,57.52709356868428,-73.68012750234621,-6.747936924712471,1.4221867650004387,,2.10255017503359,,0.0,-2.3305898044664928,4.589584146117826,-3.981944114173962,1.0223651408860106,16.804491221502865,-14.165152181983489,7.776496772305919,5.94750585953155,-15.663652244120115,31.989455596235015,-0.19324147795914226,12.206860293293056,,11.57605047585936,-8.768439053179826,,-34.209935311784214,0.0,-10.865204485135365,-9.324627318854454,-7.6025051312616565,0.0,0.5111825704430036,-13.534929025826523,,5.33037582378253,0.43707955835039863,0.0,25.237741582256973,0.0,13.766034262268738,3.6732501909818653,0.0,-1.461738731195352,-4.344191839218653,-95.54770340673286,1.2359680857915905,-0.2044730281772015,10.382074551735828,36.770389242534264,-7.65186661815827,5.746757917336593,9.926877651377104,4.025343534704228,4.258021657188633,1.5662483925695265,5.409667892502453,2.6946294140049676,3.1182136797023237,-0.931745518407958,,0.0,-0.9904432243807887,0.10223651408860084,,2.3515364860222765,-70.10184950924518,1.6071437234058359,,,10.60629424683135,10.748875205027806,18.859139729334377,-2.9376985786314846,8.434512412309562,-10.852217608703027,-4.439110577293086,-2.8284314371961625,9.782616154305364,3.8995512410895596,4.669745289291792,9.03811859251461,3.067095422658024,3.2750715115468494,0.1492996733927832,0.0330299181019837,-1.7955823754110631,4.600643133987033,3.9438039327699634,,-10.019928126648427,5.716518043348356
8VI.AX,-8.59498447946434,-2.4042286805168738,1.6154382969689975,-9.985572545306985,0.32134605167529545,6.007418263873599,-1.1035927315352705,13.537688068441332,10.795817197838945,79.66010936313278,-8.966822108892782,-11.06059665417544,-2.647165941746701,-1.1527010475677324,,-1.6836154837228943,,0.0,-1.4289645957107984,-2.6254868367239044,-0.45203263971327823,16.23375811066515,-0.8970803157366062,4.312565988713032,6.590545950182364,0.7403695682843069,-0.12491146766298465,2.4160493910874905,0.20073246673489725,0.39623564991987015,,7.036260551863391,-13.461017880109338,,33.54458691202161,49.448666709359514,-5.697614345724276,5.7942378938609345,4.880639761643486,0.0,2.2305067755176653,-15.52355559509466,,1.7216344138333441,-1.02094271004637,0.0,-1.5967166432519075,0.0,-0.3244482913986945,-3.7337583816784394,0.0,-4.4421201124096426,3.685858668676392,-149.67392566356727,6.715119227142067,3.8959247105860557,-0.6516086798918999,9.417152422210826,1.879903365594493,-9.448889627835879,1.6600680289429361,-0.805366462832054,1.3126528116795013,1.1089297923297712,2.2535450665480923,-0.5035670073899217,-6.838793066051452,3.065996042095544,,0.0,3.0147202721370165,0.31699548829275026,,-1.4514370100723049,-6.764765919920085,-1.089154212864958,,,-1.0509056282752465,-4.945768482242526,-2.3994267913297014,0.3529981808580975,33.355972646885235,-1.8352600524222917,-4.155419504446381,-0.14652683691392274,-0.28524376088380854,3.1160052036526666,-0.3144761846292945,1.0136088232387195,22.928954509364722,-0.007579932148027236,0.236000293864479,-0.0007967338857769129,1.0382686900380806,11.122306337749245,-2.0606142004458814,,-4.9416773279266915,-1.5832705796114646
