,Daily Sharpe - 1mo,Annual Sharpe - 1mo,Return over 1mo (%),Avg volume (1mo)
AGX1.AX,0.1932078396117636,3.0670793697646843,0.05730129390018477,3322.5238095238096
AHX.AX,-0.06796027388264995,-1.0788359023519787,-0.04109589041095894,88825.68181818182
ADI.AX,0.585758800083612,9.298632679733029,0.13307984790874527,153462.68181818182
ADV.AX,-0.24715612826112696,-3.9234819023071488,-0.6,24260111.363636363
AGY.AX,0.3151015800454299,5.002082511142321,0.4000000000000001,1864417.8181818181
AHK.AX,,,,
AAJ.AX,-inf,-inf,0.0,2791412.0454545454
AHY.AX,0.009494739873269438,0.15072432280751916,0.0,336891.63636363635
AFA.AX,-inf,-inf,0.0,1425.095238095238
AHN.AX,,,,
AIA.AX,0.19265898060313938,3.0583665031147413,0.06432748538011701,701915.3636363636
ACP.AX,0.291849121411434,4.6329611736441025,1.9999999999999996,46001.857142857145
AD8.AX,0.02244016878696428,0.35622663593172865,0.005625879043600567,162595.36363636365
AEE.AX,,,,0.0
ABW.AX,,,,
A3D.AX,0.02664862592006789,0.4230338217965367,0.0,200783.14285714287
AC8.AX,0.01627008532492331,0.2582795974772916,0.0,563465.4090909091
AGD.AX,-0.0934463258062062,-1.4834144340956337,-0.13043478260869565,203401.4090909091
AAC.AX,0.13649372575431834,2.1667707231994706,0.06306306306306292,478378.45454545453
AAP.AX,0.15908201238407496,2.525348656991759,0.4999999999999999,126791.04761904762
ABX.AX,-0.10598979264174793,-1.6825357970482122,-0.10000000000000009,52751.318181818184
AHF.AX,0.21804331592380352,3.4613303338456434,0.12499999999999993,785823.5
AEF.AX,0.21865126464541126,3.4709812206091657,0.11187214611872151,299928.63636363635
AFG.AX,0.3084609260319641,4.896665396767601,0.2135922330097087,629607.0454545454
AFI.AX,0.5332895832108874,8.465709683743766,0.11450381679389313,377586.2272727273
AGM.AX,-inf,-inf,0.0,0.0
ABA.AX,0.5048132822466338,8.013662420081104,0.2104208416833667,32550.727272727272
AEV.AX,0.09567573631881031,1.5188052288153746,0.0,1419872.8636363635
A200.AX,0.36215511825558233,5.749034273600753,0.08069359682262905,44102.36363636364
AGVT.AX,-0.049699854998276075,-0.7889607391284539,-0.003776435045317274,7268.818181818182
AAA.AX,-0.27279564768060316,-4.33049665502202,-0.0003992015968064496,246282.77272727274
ACDC.AX,0.6026303084792967,9.566459572478147,0.20107444359171134,9038.59090909091
4CE.AX,0.21820334237664327,3.463870675030078,1.0,4744861.5
360.AX,0.13142897069049236,2.086370229097439,0.08753315649867364,579176.8636363636
1AL.AX,,,,
3DP.AX,0.24288588846923334,3.8556939471393723,0.42857142857142866,3638581.227272727
A2M.AX,-0.1183882902203345,-1.8793558443908716,-0.0512820512820513,3682841.8181818184
